chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr9-1241090,LOC_Os09g02750,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,3,18,9,12,0,0,0,0,0,0
Chr9-1240290,LOC_Os09g02750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Chr9-1239999,LOC_Os09g02750,0,0,0,1,1,0,0,0,0,0,1,1,1,2,0,2,6,5,1,2,2,0,0,0,0,0,1,0,0,1,5,5,4,0,0,0,0,2,1,0,0,0
Chr9-13887276,LOC_Os09g23370,14,11,4,0,6,0,8,7,13,4,1,4,5,8,5,4,12,8,7,0,6,5,5,5,8,8,6,6,4,9,0,0,3,0,0,0,1,0,1,1,0,0
Chr9-13887384,LOC_Os09g23370,98,113,118,74,94,107,71,38,106,37,30,33,47,39,41,54,45,46,89,115,63,27,20,22,13,21,40,49,45,26,14,23,19,43,71,32,47,28,33,116,108,118
Chr9-13889473,LOC_Os09g23370,13,12,11,3,31,6,14,4,15,7,22,45,55,56,67,27,46,38,32,39,50,31,29,30,40,38,41,25,30,28,4,13,17,8,5,24,12,12,15,5,4,5
Chr9-13889289,LOC_Os09g23370,0,0,0,0,0,0,2,1,0,5,3,1,15,12,11,9,11,10,5,9,3,5,4,6,2,7,7,3,3,4,1,1,1,0,0,0,0,1,1,0,0,0
Chr9+14531545,LOC_Os09g24440,9,15,11,3,1,3,5,4,4,12,11,10,17,9,8,3,3,3,4,4,4,6,5,7,10,6,7,6,7,4,15,14,5,5,1,0,17,9,6,1,3,1
Chr9+14547769,LOC_Os09g24440,522,524,603,399,355,350,186,64,224,98,107,122,294,202,178,201,138,168,130,121,102,63,60,67,111,103,120,157,146,138,97,158,100,37,35,42,146,143,171,892,660,829
Chr9+14531736,LOC_Os09g24440,33,25,38,25,19,26,5,16,20,7,8,5,6,9,0,5,9,4,0,0,0,8,4,11,7,7,6,1,0,6,6,5,4,0,0,0,2,2,2,16,16,16
Chr9+14531878,LOC_Os09g24440,1,0,3,16,10,10,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Chr9+14534132,LOC_Os09g24440,69,121,18,83,52,75,45,109,14,40,46,47,67,6,42,174,73,189,33,77,43,38,29,42,35,29,16,39,13,46,50,18,31,43,2,41,56,13,89,40,43,42
Chr9+14548010,LOC_Os09g24440,42,51,49,63,41,50,15,18,17,19,13,18,25,27,39,28,35,19,24,25,27,20,16,20,34,41,39,22,14,14,26,20,16,1,2,1,18,21,18,34,33,33
Chr9+14533991,LOC_Os09g24440,37,45,67,13,4,5,11,19,9,5,8,10,14,18,15,31,15,18,4,8,7,9,1,3,1,22,12,6,5,13,1,9,1,3,2,1,2,5,2,7,6,23
Chr9+14547313,LOC_Os09g24440,14,20,19,17,0,4,4,0,0,2,1,2,0,1,2,13,3,12,1,3,1,5,1,0,1,1,2,2,0,0,2,3,4,0,0,0,0,1,4,0,0,5
Chr9+14533886,LOC_Os09g24440,1,1,13,13,16,14,18,5,4,6,16,6,9,5,6,12,13,17,0,6,1,1,1,1,1,3,7,12,16,14,3,3,10,0,0,0,6,10,0,24,4,22
Chr9+17982120,LOC_Os09g29570,0,0,0,0,0,0,0,0,0,3,1,2,3,3,3,5,7,5,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0
Chr9+17984032,LOC_Os09g29570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,53,28,97,0,0,0,0,0,0
Chr9+19565687,LOC_Os09g32800,148,150,134,216,246,190,183,166,187,189,212,186,201,162,214,216,221,212,188,197,177,358,370,389,214,193,216,178,175,185,152,162,155,153,281,201,143,137,127,170,169,182
Chr9+19565838,LOC_Os09g32800,6,6,3,6,0,2,2,0,1,2,0,3,2,2,0,5,4,5,1,1,0,7,5,6,8,7,8,5,8,3,3,4,2,0,0,0,6,3,2,1,0,0
Chr9+19931899,LOC_Os09g33740,9,30,12,2,3,1,11,3,0,4,8,7,9,9,6,7,6,5,7,7,4,8,7,4,1,0,5,18,19,19,5,13,10,0,0,0,9,14,12,31,32,41
Chr9+19929013,LOC_Os09g33740,0,0,0,1,1,3,7,2,8,2,0,2,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,5,2,5,2,2,3,0,2,0,4,6,5,3,4,1
Chr9+19927434,LOC_Os09g33740,11,18,35,1,14,2,16,22,27,12,15,17,1,6,4,7,8,7,1,8,3,7,2,8,4,4,4,33,15,16,17,14,18,5,2,2,14,16,18,15,15,14
Chr9-20541580,LOC_Os09g35720,3,1,1,0,0,2,1,0,1,3,1,4,0,1,0,0,2,3,1,1,0,1,0,0,0,2,1,2,6,0,9,12,11,21,31,55,3,2,5,2,3,1
Chr9-20541298,LOC_Os09g35720,13,7,11,8,10,1,4,2,1,2,0,3,4,4,4,18,3,9,2,2,2,3,2,0,0,1,0,9,3,2,9,5,5,0,0,0,7,3,5,10,6,9
Chr9+22693925,LOC_Os09g39500,32,53,3,1,2,2,10,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,123,71
Chr9+22693546,LOC_Os09g39500,17,11,8,3,1,1,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7,7,8,4,3,3,26,23,24,47,26,57
Chr9+22693410,LOC_Os09g39500,38,24,28,1,4,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,30,30,27
Chr9+22694788,LOC_Os09g39500,227,90,187,132,147,140,289,444,469,388,347,351,123,118,70,68,63,53,112,111,85,716,739,727,517,541,328,233,264,249,73,72,75,26,150,112,494,620,388,268,298,244
Chr10+13714277,LOC_Os10g26400,0,0,1,0,0,0,0,0,0,0,0,0,6,5,15,1,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0
Chr10+13713560,LOC_Os10g26400,0,0,0,1,4,1,0,1,0,58,66,59,115,108,76,77,75,68,38,37,38,40,31,38,20,21,20,60,64,60,2,7,6,19,29,0,28,28,7,0,3,5
Chr10+13714140,LOC_Os10g26400,5,3,0,0,0,0,4,2,3,7,6,5,13,8,12,16,16,16,3,3,3,2,1,2,2,2,0,4,5,1,0,0,1,0,0,0,4,6,3,1,1,1
Chr10+17729493,LOC_Os10g33630,45,57,33,61,48,46,79,86,70,96,70,89,8,10,10,21,21,22,89,67,85,135,134,132,103,68,87,54,47,47,50,49,42,30,35,26,86,82,85,52,52,44
Chr10+17729287,LOC_Os10g33630,27,30,27,30,32,22,12,14,4,8,12,8,1,1,2,1,1,1,9,12,8,9,17,10,22,22,19,2,11,22,9,2,16,0,0,0,12,11,15,15,31,18
Chr10-22294895,LOC_Os10g41490,213,269,167,319,397,375,85,88,93,98,85,92,17,18,19,82,81,87,118,95,84,115,103,106,101,74,64,54,35,35,12,13,9,5,57,51,7,7,7,127,110,87
Chr10-22294972,LOC_Os10g41490,18,18,20,27,13,6,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,9
Chr11+6680771,LOC_Os11g12000,0,0,0,0,0,0,0,0,0,5,5,8,2,6,7,17,15,30,20,21,28,3,2,0,40,35,32,6,4,9,1,0,0,9,0,2,1,1,2,0,0,0
Chr11+6671593,LOC_Os11g12000,1,2,2,18,13,3,4,4,0,3,8,5,6,2,4,4,9,7,22,16,27,8,10,2,10,8,9,0,1,3,1,3,1,4,3,0,8,4,6,1,1,1
Chr11-10786697,LOC_Os11g18947,145,146,143,238,235,233,96,108,92,76,71,76,112,109,157,190,185,169,161,215,214,155,158,167,126,117,111,95,97,96,31,36,21,24,17,93,59,61,61,98,119,116
Chr11-10787077,LOC_Os11g18947,68,36,34,40,62,55,4,4,4,4,0,3,1,0,0,6,7,6,7,6,6,9,7,8,12,14,5,3,4,4,0,3,1,0,0,0,1,1,2,15,13,17
Chr11+10889987,LOC_Os11g19100,5,6,15,46,29,29,23,3,33,5,5,6,12,11,11,31,28,26,17,23,22,6,1,7,13,18,18,8,11,7,10,10,11,20,3,46,9,9,8,18,18,18
Chr11+10892813,LOC_Os11g19100,117,60,115,103,100,85,72,66,70,29,46,26,58,59,71,71,72,71,45,28,42,17,18,23,65,48,55,22,19,21,21,38,26,1,3,2,61,38,49,94,94,94
Chr11+10892136,LOC_Os11g19100,1,7,5,5,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Chr11+10889864,LOC_Os11g19100,0,1,8,1,2,7,10,6,12,0,0,0,0,0,0,3,4,4,0,1,1,0,1,1,4,2,3,1,0,0,0,2,2,2,9,2,0,2,0,9,9,9
Chr11+10890625,LOC_Os11g19100,3,6,1,0,8,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Chr11-26510966,LOC_Os11g43900,8077,8751,8842,9367,7120,7125,6375,5275,5487,2177,1997,2010,3616,3342,3866,3524,3461,3619,8952,9146,8940,3131,3067,2658,4289,3902,3424,3362,4083,3534,1631,1325,1376,3213,2010,4552,4111,3898,3937,12670,9542,8961
Chr11-26511546,LOC_Os11g43900,8,7,8,0,0,0,16,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
Chr12-13761566,LOC_Os12g24170,47,5,49,47,98,2,20,54,3,154,154,182,104,108,96,135,142,138,176,216,227,323,293,268,311,277,224,116,103,119,62,72,107,139,107,84,48,50,61,66,70,67
Chr12-13780609,LOC_Os12g24170,1,0,1,0,0,0,3,0,1,1,1,2,9,9,6,8,9,11,4,2,3,3,4,2,5,4,6,4,0,1,3,2,4,42,17,18,0,0,1,0,0,0
Chr12-13778430,LOC_Os12g24170,3,1,1,2,1,2,0,0,0,1,0,1,6,6,1,2,3,3,1,1,0,4,4,4,2,0,1,1,0,0,0,2,0,9,2,1,1,0,0,0,0,0
Chr12+21639209,LOC_Os12g35580,22,18,12,13,20,9,5,0,2,22,15,17,9,14,2,7,5,9,11,12,11,10,10,19,4,2,2,11,18,15,10,10,11,4,3,0,1,4,10,9,9,9
Chr12+21638270,LOC_Os12g35580,1,0,2,1,10,2,5,1,9,16,13,19,10,11,6,10,8,9,2,5,0,6,4,8,8,6,7,6,8,5,24,23,15,29,38,30,3,4,4,0,1,1
Chr12+21639086,LOC_Os12g35580,138,45,125,141,113,89,68,42,21,135,136,127,99,98,67,110,136,134,101,80,103,62,70,70,43,24,18,85,85,83,51,41,42,75,23,6,74,58,67,138,139,140
Chr12+21639407,LOC_Os12g35580,1,5,2,2,2,6,0,0,0,0,0,0,0,6,1,1,1,0,1,0,1,0,0,0,2,2,1,2,0,0,1,0,0,7,28,14,0,0,0,5,2,3
Chr12+23443201,LOC_Os12g38180,5,7,22,2,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,3,16,16,3,2,3,35,51,45
Chr12+23443510,LOC_Os12g38180,1,0,0,2,1,1,1,3,0,1,3,7,0,1,0,2,2,1,0,0,0,3,3,0,1,2,2,0,1,1,0,0,1,0,0,0,2,1,0,1,2,2
Chr12+23443404,LOC_Os12g38180,2,1,4,7,1,9,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11
Chr12+23446951,LOC_Os12g38180,30,29,86,29,52,27,27,8,6,43,67,47,222,216,165,374,385,403,70,63,64,13,2,36,6,18,9,49,33,36,27,19,19,24,16,40,36,42,29,49,48,51
Chr12+23447195,LOC_Os12g38180,7,4,9,1,5,10,0,4,5,6,5,6,38,8,9,55,52,50,6,4,8,4,2,4,2,1,1,4,6,3,1,0,1,0,0,0,0,3,8,9,7,7
Chr12+23445104,LOC_Os12g38180,31,14,47,10,7,5,5,3,6,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4,2,1,46,57,50
Chr12+23442645,LOC_Os12g38180,8,3,16,12,12,17,8,6,4,16,14,14,2,2,1,2,2,2,7,7,8,27,26,34,20,36,24,14,13,15,32,48,24,0,8,0,23,23,17,17,0,6
