chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10
Chr10-12756083,LOC_Os10g24810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.770296895,1.498978894,2.970913362,0.865372884,0.614635758,0.463805482,3.086160472,0.797047556,1.831219842,0.468192091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45685534,1.686680635,0.879703938,2.212613558,0.830279107,0.10284204,1.336427523,0.799536081,1.573024418,0.32536809,0.065075967,5.699993894,1.269071751,1.047836544,0.765280091,3.172492797,1.610221859,3.626184961,0.410204281,0.630150594,5.779560198,1.458807235,3.64277707,4.659730901,2.472665787,2.881262738,4.025532439,2.604549707,5.277952219,3.916466191,0.614598593,1.149794183,0.304256132,2.818084445,4.598867786,7.63084085,4.78005259,5.74583653,2.863117207,5.069218808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174176683,0.456224899,6.671457518,2.385948597,8.821002593,7.391462077,5.072776862,3.599700298,3.240988716,6.349855234
Chr10-13291592,LOC_Os10g25674,3.228007434,2.561679396,4.468658313,3.865933085,3.517574272,1.673271377,1.976187233,2.025651326,1.917490824,0.248487181,0.852847823,0.058119292,0.769615481,0.582439083,0.932525936,0.169764232,1.985493983,1.416095,0.182141162,1.43061518,9.998183048,0.908943737,0.575315897,3.936491983,2.432336727,0.260882541,7.432836926,6.015732533,2.070207304,2.552145747,0.064069404,0.401877726,0.481079804,0.368756762,0.162826929,0.354070826,0.666280309,1.362616203,0.8372009,1.077266295,1.412681699,3.079345237,0.954199065,2.263580499,1.18144607,2.515629259,3.264138908,2.973335066,2.583150927,0.329994299,1.296915304,2.052724399,2.00990965,1.937580562,1.136285132,1.666418019,1.945214107,1.210518099,1.291507539,1.890751289,0.401091372,1.069033349,0.15254771,0.108042193,0.69194063,1.291945201,0.893851406,0.824512184,0.340226524,0.63800503,0.183952916,1.718528073,0.351991024,0.70066468,0.66396405,0.475618006,0.617252804,0.621166322,0.061490686,0.36530187,1,1,1,1,1,1,1,1,1,1,1.480561537,0.804039965,2.40804504,2.618782915,1.953385809,1.251095,0.420713457,0.689126564,1.111461022,0.521175185,0.958231827,0.729332858,0.039546711,0.296608588,1.516269981,0.547697869,1.504643092,1.809589394,1.999774211,1.009148334,0.658455263,6.023556628,1.953426298,3.036102126,2.22738718,1.271089554,6.357095721,1.116115092,2.241785045,4.144183935,0.555557762,0.043591372,0.528684667,0.810795313,0.377729575,0.717022456,0.375597279,0.178704557,0.259914899,0.632530092,3.225148822,6.783938907,1.131776047,4.396546753,1.160152666,0.519416869,2.002634251,3.31548108,1.480882587,1.581883274
Chr10-13289999,LOC_Os10g25674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654555039,0.437855218,0.864370705,0.100261721,1.613734971,0.058084732,2.362102992,2.384344701,1.134871495,2.438266865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.848291565,0.236281606,0.385024274,0.698168138,0.584296256,0.183931939,0.621217424,1.015224207,1.215459697,0.002126893,0.053109969,0.272205175,0.020402017,0.34932473,0.1135515,0.395554885,0.122706765,0.032620336,0.373439861,0.782999622,0,0,0,0,0,0,0,0,0,0,0.234261897,0.89132587,1.141197781,0.861783665,1.90379281,1.151498579,0.713772161,0.097809794,0.187567235,0.328892131,109.1528522,95.26741886,30.29812212,65.04913437,46.30684688,59.70453791,100.3568865,13.86232315,39.78787431,16.90880271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-13289657,LOC_Os10g25674,34.27040058,35.66017511,33.30878346,30.07330072,37.49769537,35.50818782,29.70787785,29.04597962,30.50882623,27.41955463,46.98960878,25.82640168,41.59885868,29.14227248,16.32548207,28.00025533,42.53722381,22.49621291,39.82761268,23.90687605,73.92987217,60.22765764,51.16913137,49.39852502,55.68646617,57.4370092,69.08461603,61.72103021,57.67786378,59.60392155,162.7383284,166.1704236,211.4124032,183.4837018,237.5686324,268.6626277,194.4842349,197.78746,243.4642867,204.0766373,20.06007267,20.61654398,18.42150324,23.25829082,20.17529694,19.61296368,20.1468932,21.22411414,19.37424916,18.2551263,24.13816786,26.64301081,25.53313883,25.48316127,27.74133115,25.68407941,27.66064078,26.50475135,26.23394251,29.85936598,89.08962739,75.92547305,80.43136352,100.5834964,75.10809315,82.05635295,90.85171614,111.0797851,104.7595153,94.95356001,184.9433212,154.9271889,183.4676122,186.5321104,182.2356895,197.7719703,197.3048951,174.2025752,122.970323,164.2917221,105.5280245,116.9453656,117.3429808,113.2939061,133.2701126,121.5382709,140.4012545,132.1064195,124.5452983,112.2566744,145.5060933,154.068542,147.2530366,148.3236172,152.9251523,141.2924902,155.2612751,146.5323195,148.9757951,145.2643798,522.6141268,690.5418955,631.8573458,714.4751075,767.7576628,604.8631568,802.9907533,652.918733,643.438373,651.8846956,9404.924446,6426.248472,6597.572856,3054.015058,2923.688419,1440.501114,7195.25529,4641.00022,2934.131531,6092.755149,34.70968617,13.51714265,16.3891602,26.93212979,34.13808619,21.17303803,21.34629808,32.40095623,38.09152555,25.81581983,1.547671176,2.669359405,1.542759185,2.709754525,2.736332522,3.235541097,3.046649763,2.292453947,2.721525983,5.670893458
Chr10-13497102,LOC_Os10g26060,19.98200841,9.800373132,15.09687656,17.47334373,10.07571732,7.368765481,11.97106068,9.324066874,7.127419906,11.13290693,7.171032505,0.865650992,3.277540005,14.25877711,8.624484914,11.65156353,11.22623317,7.897320623,15.00545873,12.99903821,2.15080956,8.77734324,11.69607675,10.89481515,11.78053501,9.944337268,9.336845861,3.053419911,8.38543895,11.61950489,0,0,0,0,0,0,0,0,0,0,2.106565666,2.210825381,0.099672874,1.593556009,2.976250845,1.162502743,4.71929656,0.200745674,2.883453848,2.184549591,0.262930485,0.020574865,0.166076622,0.618741856,1.03408384,0.13572953,0.658546869,0.226476616,0.298922148,1.059742702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180506101,1.35562772,0.599001927,0.742543016,0.196585194,0.281848823,0.384068018,0.283162291,0.540201622,0.006889997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-13497458,LOC_Os10g26060,21129.21965,19888.25163,28503.9731,31714.82624,17948.28788,20322.54017,24172.52484,25880.32121,23492.00024,21927.398,29687.81033,24707.37753,31812.56834,34963.21489,29660.91772,30769.55211,31890.87715,23104.54191,24204.0026,27295.03928,33231.05033,32709.63362,33623.78126,33703.78448,33404.69099,33595.90554,33185.84759,32720.69857,33001.3499,33357.22183,0.914852385,6.210781931,2.716308834,1.944760709,1.523633981,10.30727396,1.246673226,12.7188388,1.572802021,12.31550567,4.344224553,2.370002147,5.618135679,5.635087089,5.598517172,5.762495968,3.741548915,2.744247401,4.150894982,3.417739764,14.64633178,13.16139521,11.20060073,14.87736063,17.4564997,16.98839389,9.756329145,19.71712259,15.19605603,9.866429736,1.657400595,2.946934567,2.425129698,3.140916057,4.042937366,4.345080988,2.947213944,5.666978925,3.015306596,2.882466906,23.64112867,47.1535238,2.830679803,21.76533705,15.72703131,30.29420179,28.92535139,9.578882691,25.12385707,6.239124678,75.39900976,35.67769295,22.66943266,37.4474197,40.87939675,3.725048522,18.79724395,8.906621442,42.13186948,12.61378535,2.118297571,4.529568064,5.386770352,4.446351466,6.307945973,7.476800364,5.860187206,4.440172163,4.379937937,5.882132268,2.193291101,1.187134867,1.752300395,0.874482262,2.91253136,3.673902352,2.19029444,1.268560403,3.283947735,2.49388629,109.0757713,248.4717447,166.4409995,72.54634211,189.0400901,109.6890902,183.3530945,75.41533332,75.31050997,155.4914687,5.502162284,5.377461321,5.905068677,5.277952572,4.62144553,5.777116927,5.397524515,5.077943199,5.150021924,5.845386578,29.26359354,29.57022518,25.90865651,24.17004139,21.49794838,24.35249833,29.15182592,24.591174,28.01854272,29.65418331
Chr10+14260848,LOC_Os10g27050,30.35412453,41.39351474,43.45188105,41.92039941,41.61333799,29.33732411,40.9097315,32.42526993,46.93373814,36.85979315,43.25084515,40.37507742,49.54947624,53.15539313,52.18500192,40.85650994,50.06127605,58.40260953,45.13298641,41.70825124,63.53326885,82.89945786,76.83293541,95.29503485,78.09915286,71.33726619,79.0610021,74.94079598,81.43460473,87.01470402,32.01485889,31.16053294,34.24215332,30.34551369,31.83260503,31.6825542,34.23851968,33.08173722,34.9575925,32.8580936,38.27365708,38.1709314,37.82802992,37.33337101,36.85843252,38.27971406,37.44584816,38.44270797,37.1250508,38.41410727,32.86300116,30.59872289,32.72166483,31.75202916,36.8060793,32.88621162,34.87190841,32.89186883,35.57427613,32.58396254,43.19631857,43.59508393,47.36096387,39.43011715,38.54668207,41.91670373,44.58995068,32.43908988,53.20721226,37.65312839,40.60271966,38.99514308,42.68606761,41.68674229,42.19042704,42.38950505,43.05909694,42.57448872,42.32136981,41.63976214,31.47764092,33.89371604,26.5600457,24.03856071,42.00090944,42.4393166,53.93114799,38.79526731,31.67423974,30.58055803,37.1890741,44.46595589,47.75425118,40.95531506,45.86926098,36.32433584,33.25218308,35.11096174,43.17923261,43.13583558,83.73061088,78.46700291,73.91330234,82.30259044,65.2644384,71.97838683,80.57816074,77.1388827,74.02658211,83.65765405,115.8901036,53.09941694,86.85261479,134.656724,20.4935915,33.89167819,9.441313429,42.73540921,216.5617474,44.12294711,50.70541736,54.46635119,55.48678803,38.39045711,49.69135369,46.86248552,47.50475928,52.73044864,50.11271269,42.75408285,44.80840757,42.87211696,42.59890761,46.10019563,43.94869132,51.39358761,54.52552131,52.79792717,49.65958575,49.7119997
Chr10+14256770,LOC_Os10g27050,7.806018386,6.510042852,11.42951523,8.922761215,7.227768821,5.2475929,5.776823103,9.862686565,7.76279803,5.264135853,2.094527291,6.875092416,5.010553467,0.474167375,3.940528958,0.592429138,2.609576022,2.934333706,1.487345512,4.329634446,1.834386016,2.171383834,0.537632468,3.953590291,3.667990255,3.694935516,4.004040698,3.741547947,6.610348619,3.552739902,3.873315867,7.257550057,4.643730906,2.603456657,4.371746101,3.923814756,4.046273622,2.276020292,4.472765639,4.52513167,0.322713234,0.598312363,0.407055565,1.381604697,0.144003318,0.164787268,0.550128344,0.450676416,0.176580421,0.024617456,0.391958613,0.380448872,0.319729769,1.955717683,0.067503906,0.578838317,0.816404306,1.287082471,2.03201857,0.467699883,0.559912036,1.472462278,1.115559916,0.555868959,1.723018844,2.282226017,1.091520266,0.237176564,0.03744606,1.318050425,2.943038738,3.274533978,2.535494772,5.631582827,4.768336466,8.232059171,0.586904559,1.60442513,0.977993046,2.392553125,0.211811104,0.021550354,3.705358817,2.741381518,0.282868171,0.184853813,0.917147392,2.244276631,5.752520971,2.482814732,2.010605518,0.573104954,2.858722864,0.518010971,0.750044449,0.19638149,0.158468743,6.311526653,2.987530554,1.006789892,6.162034074,5.014373004,4.472146485,5.277424363,4.679848878,4.634862654,5.877184114,6.560074311,5.663315232,5.237684732,0,0,0,0,0,0,0,0,0,0,1.993638259,0.718832677,0.724791483,1.605745977,1.74579715,1.388978159,0.351716251,0.620198443,2.688315336,1.570108312,6.287838917,7.180970794,6.678745341,1.015915143,0.513801993,3.471815091,11.28777512,7.487201868,0.188995424,0.678154138
Chr10+14260559,LOC_Os10g27050,70.72114087,72.36776435,89.47953761,85.41559005,43.49265509,93.28825339,31.88934556,45.54100048,60.72673642,53.51794966,125.9460817,93.5102016,84.35027954,56.26530646,105.0733916,90.44543719,77.76582775,115.0130522,41.14755171,103.6559972,37.7407806,42.62067618,47.09201558,45.54698053,47.6688483,38.89199789,37.41085261,37.44904454,36.93428004,49.44624051,30.97854461,20.82194792,23.72629425,31.07542502,31.32855868,26.31423855,37.25962886,32.10126295,32.90010243,29.65300353,10.5158283,23.67475644,10.52950714,19.49489001,6.540158902,9.097206007,9.063157781,12.10426765,7.130647725,22.85072066,35.36856661,33.93554661,35.61544792,37.06236189,35.81434307,35.16139109,33.4095984,33.64157032,34.95882773,32.9866638,25.53107406,25.18606632,33.91388092,37.52855348,33.08706375,34.119815,34.62108569,39.50595062,40.49676051,36.98446606,49.24897523,49.61264258,48.74618695,49.14194993,49.4724912,49.9793579,48.20721331,50.08080068,49.17836344,51.74939458,37.68011788,36.33806919,36.20008802,37.82727381,40.18963285,34.79236952,34.97503656,36.3075372,36.32528736,36.52367274,31.98052082,27.18828259,33.94239241,40.64968297,23.3906411,30.44256658,31.7917296,36.65383581,46.58460756,46.93835214,114.1399177,124.357449,112.0120807,119.032569,121.5180273,121.176291,131.8205184,119.8115235,125.09157,131.8611661,7.358250765,8.071895847,36.2631912,15.30462759,32.29220707,37.30606547,54.44930944,7.575198294,25.63390035,10.19920477,49.40112327,23.53649133,59.79036285,63.4403007,36.13838043,55.05390281,53.81877296,57.6048483,44.67446473,36.43302961,59.13038815,72.82053849,65.24067533,64.0457946,60.03188021,63.81697547,61.34755521,79.68143963,70.2087716,71.02355877
Chr10-14428477,LOC_Os10g27340,247.7372899,339.3799964,186.3252896,281.8690556,348.4634342,331.7811644,320.1921911,278.2203122,156.5505257,249.6792715,322.7872516,312.12946,324.1952319,328.7889958,338.0953785,329.3665262,355.4071041,342.4036469,331.0352916,319.9834036,117.5688823,113.8277014,110.1503825,88.65765425,98.76092998,60.79954069,74.91828016,113.8353333,44.44180602,108.7658059,116.8129534,76.22333175,95.16498097,80.25490826,51.11055465,97.36475489,116.6248143,84.96571912,82.75157882,138.6403392,117.5531875,154.1440268,123.8548885,181.6530286,120.546808,149.2479503,130.3262001,146.8286156,105.4513991,142.0744378,109.6060563,92.21207402,82.8543632,105.67645,91.24257119,94.57171026,98.84923393,117.6502012,92.9737794,100.2431011,181.6610708,170.5845268,173.4322499,198.7613416,220.4754234,216.4123717,179.4373655,149.3355113,184.8927324,148.3342358,163.9820924,125.6479757,145.5286973,150.0331517,101.151872,139.0921061,156.4349331,144.9462367,132.3930721,134.146676,103.2592739,94.46236567,89.16608469,96.54153231,97.36153826,99.68679484,91.53272888,105.8375384,91.26165307,80.13797118,182.1351204,183.8409549,181.7631002,183.7207555,188.0788587,183.7600077,182.5400525,183.0867536,182.8812329,186.5229574,154.8155355,141.1024643,160.0618369,129.1491977,135.3776218,143.1421561,154.9857706,125.687481,182.135039,169.4687954,63.65251104,105.7775424,120.9427671,104.0629409,122.596205,112.9144361,79.00186794,57.21274897,81.41510428,161.9476471,103.9055699,155.2196345,122.7919158,151.324437,135.2830919,134.9232434,160.8817651,154.2494738,160.2020205,167.0367229,314.8902697,325.3340757,325.5195171,316.8704398,312.7826938,306.0740816,309.4779068,319.7276285,304.2696275,320.0462203
Chr10-14431320,LOC_Os10g27340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.94506046,28.67413074,19.21119783,40.01260278,32.08385137,74.9792669,27.13426216,56.21395437,6.897631439,0.021124386,0,0,0,0,0,0,0,0,0,0,0.798446565,0.733893413,1.568137222,0.20449526,0.322386374,2.959909333,1.458882689,0.172682597,0.238741568,0.957102951
Chr10-14428231,LOC_Os10g27340,5.019364708,11.07058854,10.08361086,7.666292568,3.340742391,6.490558579,3.125716488,11.71999203,8.945278332,17.19904874,15.46961863,25.25505892,22.09059985,20.48291565,15.67632809,15.75985443,19.5199213,21.40055732,15.16357459,18.73630425,0.649789707,3.394616527,2.713313333,0.215182633,2.012148895,9.910668167,15.24829855,3.818395108,1.989609731,7.163843849,1.63549099,8.828923449,3.163384644,3.421469533,2.525809457,10.02068902,10.79799743,7.112240641,13.93706672,15.4663285,38.08205801,41.99528224,29.8793287,4.786304287,25.19825428,37.243161,23.34310257,23.83295595,9.60068595,32.4874753,9.25656595,12.0304515,9.905304242,12.15922535,10.01816727,10.65680949,10.39645081,11.3048652,10.9035634,10.46800093,7.47813905,30.90949104,42.29032295,21.12241179,42.10425135,12.67279737,23.22514416,42.28632965,66.5482803,38.74134738,15.09312344,4.607242807,8.3155976,13.48972038,17.2713812,12.80968489,13.86390616,3.906507373,1.136408782,17.79584332,8.791414261,8.826096372,8.655486184,4.683592059,7.565442509,5.703013889,8.240127127,2.537994123,4.734394763,2.188955754,1.977282792,9.20035626,5.265322438,7.969350489,2.15765712,7.87192328,5.165011456,5.812961339,0.766146899,6.519018221,5.195430134,9.410414977,7.581887515,10.33975047,5.711777065,10.46036603,9.719044826,5.853360944,3.908353478,8.990752838,4.6473485,5.61413122,11.34107617,2.753314492,4.967820681,4.242914594,3.874478519,0.303280436,3.449079712,2.317481932,2,2,2,2,2,2,2,2,2,2,7.847576573,8.040259805,8.752475364,8.163207423,8.540912713,9.613638218,8.328747745,9.313219297,8.940640016,7.468816453
Chr10+15423189,LOC_Os10g29650,5.669064551,8.051459056,0.469586754,10.00289187,9.608099119,10.41379367,6.851877007,5.955103198,3.438859507,4.844143032,15.45009712,7.914866258,2.468622177,14.87913606,20.90895036,19.67479699,4.703276761,3.710313515,9.984637044,6.787522341,0,0,0,0,0,0,0,0,0,0,0.526485913,0.410565809,0.767591204,0.027845501,0.13913926,0.137015027,0.100348164,0.081884426,0.693934689,0.434052117,0,0,0,0,0,0,0,0,0,0,0.185028835,0.02526573,0.055727546,0.487434599,0.576189361,0.22580317,0.440931452,0.513267582,0.803380154,0.247092015,0.591581903,1.468129156,0.967577424,0.426014903,0.697350361,0.062178919,0.404025322,1.062665473,0.580643201,0.895128459,0.556435475,0.185670749,1.210704894,0.295040004,0.206353378,0.124354372,0.569447331,1.747517658,1.298060705,0.663279831,0,0,0,0,0,0,0,0,0,0,0.541222378,0.640518136,1.989249907,0.06226785,1.320839761,0.06783354,0.339299789,0.618382121,0.41453419,0.9858752,1.703961733,1.836923028,0.68692196,2.513171622,2.832335254,2.146707998,1.299914949,1.443737758,2.330390806,1.065206147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.485289078,3.731560091,3.403079805,4.341094891,2.836259649,2.922022488,3.54884575,3.510534452,3.163521392,1.805591203
Chr10+15423362,LOC_Os10g29650,108.5218638,85.19839249,86.99442986,95.68454005,83.09256384,82.58438923,90.68801747,84.54165183,96.50708789,70.81491481,104.5082909,93.36357083,103.1833205,98.35771801,102.8505712,94.12119608,98.8579725,104.5184856,106.0822881,94.3841498,82.40681583,16.44826256,38.9390717,73.50909282,106.9812252,87.55178478,93.93002962,57.04732052,38.67796338,18.58723985,64.67953346,47.30101503,43.34275956,71.12679883,69.84813498,50.5400726,40.45513271,40.75560835,58.13068388,74.67121363,48.53829243,46.22567754,48.44676129,41.57250982,37.28941247,51.04444763,44.37741954,37.6660994,47.51726739,52.4330355,48.80034897,70.19534342,63.85022277,68.94331002,66.8424596,43.34828293,67.24158855,61.19427638,79.29505901,77.2069266,67.01654189,74.44695987,74.03358728,78.03498125,60.82734677,59.53879817,81.04143682,78.47653157,69.97123657,68.19499967,54.1416544,44.7521324,45.10986046,32.24072749,41.79968524,50.72351455,41.43539941,42.20415347,49.52328311,43.21133205,51.53909835,55.97942038,48.2876764,51.55803575,52.70232656,51.65475025,52.98146487,52.18058852,55.1813308,44.61509234,45.00710941,48.90840657,54.93852693,46.4278668,44.55667284,60.76342115,55.3869459,50.50919437,44.13296324,50.06845239,21.73354249,38.45838362,48.70339127,52.80080688,76.64413749,37.83905127,40.96770774,65.22159227,55.34722852,78.00911995,0.693165474,16.25374374,32.58683185,14.78327221,13.90258015,23.57306494,18.47267319,31.04661185,8.389828378,9.098876881,45.21080752,43.7979858,43.79213982,42.54369917,40.68974241,42.96862407,44.94518175,45.14597146,41.56296085,45.3762414,55.56019488,68.72503914,67.6047077,73.65988401,47.4650926,63.58282122,52.554774,62.8434854,54.08116295,48.49729551
Chr10+15915785,LOC_Os10g30580,271.4542913,276.3631714,275.133364,275.8957811,280.9816519,272.6887678,274.5291062,273.2276279,277.4661013,270.7711176,303.1948099,275.1384068,273.7650299,297.6248697,280.1086169,307.7267053,284.9426068,271.1050953,290.7777306,295.3426948,60.61846563,109.1164943,149.3661958,138.2310076,129.1435001,139.9706085,220.2852099,237.537378,188.3442432,163.9144606,104.3017089,103.0944023,118.0498356,108.1444814,109.8266726,133.1042056,96.79019462,114.4214563,107.511641,121.0256648,92.52576294,68.01706232,50.90238524,46.50599941,59.37340183,47.83369621,84.20114049,107.2600908,58.72799051,69.77244725,62.53245218,68.78014216,75.69243008,62.11269136,70.70307332,64.82958447,83.01721147,68.26724989,63.25114652,64.36061832,96.25070631,100.0850652,96.88968518,94.93421521,99.81258289,98.40005089,96.64268946,98.96781717,95.0856423,98.50998622,183.0566479,180.6844846,180.2374709,170.9002382,195.371495,179.1091483,177.8899817,198.7813115,163.3731714,176.6976619,145.6198156,101.5114937,122.7270471,123.9225857,93.87868032,80.97266543,104.4435508,108.4430973,99.43077718,86.94956237,102.5353567,107.7267112,101.5960755,104.4374198,96.50010782,97.90045262,97.67054382,103.4240595,106.9362552,91.97894947,87.46866488,82.86457154,59.67555643,74.2234483,105.2688216,73.67671922,109.5924035,62.08048247,79.47254594,90.73799114,1.79914075,4.876421439,25.67054689,0.145061384,36.05964437,15.02365857,20.09275109,36.71422135,52.40402937,84.76787207,74.04128018,77.48966707,78.39542493,75.31946174,79.10315363,69.66144027,62.56564521,70.43107769,72.51574119,59.49991677,148.9351059,130.7270023,128.8400801,138.3676455,135.7451056,124.2112706,133.2223315,116.310166,144.6119476,136.9988741
Chr10+15915912,LOC_Os10g30580,172.1586416,196.5679327,193.8563311,192.5334975,188.9325945,168.7965411,210.9782168,186.5766524,180.2127781,184.5857388,180.055202,160.1593661,151.0797882,149.5483248,144.8304633,179.7709494,165.0732182,180.3961992,133.5883095,200.5378808,265.2542602,390.1955087,280.645457,397.9122885,298.6698052,273.3041071,159.9460204,192.2094264,411.4918843,342.9769519,423.6756436,425.6794817,378.0162673,471.4032123,411.4258696,436.4248963,402.1673145,431.3605904,397.1765196,448.0153553,119.2972986,428.4305009,304.6203464,279.5665055,429.7626594,461.4766248,355.1549295,501.7275,427.5877618,109.7723422,283.4252429,318.0149082,321.6103616,245.0085008,427.3711139,312.6039993,303.754332,367.1566944,316.7999041,375.5353278,438.8459953,414.6122795,407.3682226,462.5089712,467.7569676,435.242663,431.2023341,450.8505268,443.8783754,374.038787,661.5484859,603.4452196,597.4892145,592.8691218,574.9796976,635.7108475,571.3880814,582.299346,654.3052345,633.5272989,466.1777175,616.5653823,521.9749296,441.6380487,413.1481118,396.9775084,341.7874207,533.5282291,537.6705127,462.654834,317.0979542,291.9135129,271.6148354,319.4248138,305.484762,298.0525226,270.839755,312.0439737,326.2629314,294.7573579,270.4287587,255.7043659,331.3496132,243.3316177,292.7456582,271.7495765,311.1110721,300.1017982,264.387921,283.1659997,268.6787584,321.6751813,298.7758997,372.0584055,279.5545545,258.9035459,312.4216568,274.7354031,271.3555394,242.6802397,322.9869308,225.7246348,213.2152968,271.7660495,298.1084939,336.7714595,283.7708953,320.6204709,310.9105199,280.6527512,159.309566,201.2162494,167.2851423,125.4019829,166.0632657,153.0233121,196.6728288,149.8877178,147.8730231,169.7729189
Chr10+16093565,LOC_Os10g30860,0.254247289,1.141676755,0.420187089,0.75165184,0.668274587,0.594057086,0.493356781,0.227565053,0.808917988,0.939592083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.602109434,12.37048266,11.02032601,8.65331428,16.06980824,13.91986613,10.69348652,10.26188308,2.749905414,2.685830812,3,3,3,3,3,3,3,3,3,3,0.576999118,0.004491978,0.032764931,0.425634085,0.630057278,2.283807005,1.761254637,1.720653084,0.742061614,0.852045947,1.42176036,1.720259092,1.523023656,0.311350497,0.694436133,0.440945108,0.392418297,0.168262436,1.09892854,1.725369687,0.045612038,0.150449936,0.330777075,0.290481791,0.731403539,1.033666359,0.674232932,0.813943065,0.873471419,0.279029525,0,0,0,0,0,0,0,0,0,0,0.153284714,0.565075339,0.617186558,0.349152721,0.281005366,0.107887705,0.044627339,1.282712187,0.867702328,0.897416319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
