chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,dry_seed14,dry_seed15,dry_seed16,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,endosperm14,endosperm15,endosperm16,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,imbibed_seed14,imbibed_seed15,imbibed_seed16,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,shoot14,shoot15,shoot16,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_20days14,leaf_20days15,leaf_20days16,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,leaf_60days14,leaf_60days15,leaf_60days16,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,stem_60days14,stem_60days15,stem_60days16,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_5days14,root_5days15,root_5days16,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,root_60days14,root_60days15,root_60days16,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,husk14,husk15,husk16,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,anther14,anther15,anther16,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,mature_pollen14,mature_pollen15,mature_pollen16,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,pistil14,pistil15,pistil16,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13,embryo14,embryo15,embryo16
Chr10-19751480,LOC_Os10g36870,2.613848099,6.680815909,14.8546554,2.581943622,10.85892638,10.14292177,5.250857455,1.450013895,4.642907154,2.724498768,4.883890065,6.797336925,10.2296405,3.878260077,0.568659289,7.574080801,3.522718279,0.405443532,1.488819707,1.160559888,0.800334229,1.566078272,0.744726873,0.510288461,1.15784771,1.78128676,1.781265514,1.98291327,0.773264672,0.158591229,1.471843155,2.16845829,5.965921825,3.144692141,4.918726141,4.742404512,11.84297095,6.33858581,5.8554986,4.631934093,13.53268811,2.398767203,2.702715097,3.523252776,0.874646009,2.764348319,7.91792682,0.67577661,20.24131347,21.70541344,26.6017376,19.96953308,14.63607686,22.93390768,20.7843891,23.26613738,42.96380862,20.89667473,29.45043347,15.23880823,31.90397667,23.72266778,25.29586155,33.30792533,6.834748735,7.654027394,5.613769638,7.138884109,3.605077029,5.423250602,9.47069797,4.200423528,7.142209755,4.175837915,5.99067487,5.003241636,6.277855267,4.264573087,6.622501237,2.275459042,6.089313459,7.209281274,8.530753973,5.169705702,4.025039997,6.871709627,8.046546735,9.628881851,5.07284707,9.265105588,8.950529204,10.38222144,5.492555863,5.041332816,5.072592088,0.416295675,1.032366436,6.428355298,1.744923348,3.285889177,0.213098151,2.790224548,4.128874246,7.40896511,5.834316819,7.279473874,10.06186126,7.519073015,0.560879753,1.832901956,2.644723135,5.302394968,30.85544797,26.45523175,30.75737732,29.77552892,32.45208047,30.27414463,22.72562317,32.08139738,25.31385529,27.09402341,25.16845839,30.67575467,28.23187436,25.27050159,22.09873843,25.31039065,8.8244867,12.89077103,14.98268899,10.46429326,18.49680275,14.61066434,20.61012388,11.98621276,14.98498337,12.87062424,16.48467371,15.63800343,18.89565028,12.79355493,18.0700969,17.71368832,15.89604573,12.29410172,11.00066283,13.78186167,11.74991903,12.65331107,12.83622013,9.062259065,13.62951127,11.76652813,12.07911268,11.24158526,13.12405349,13.79027638,14.39480202,12.33132179,15.03511833,23.78329033,13.48738878,12.78047859,10.32062686,13.61903324,8.312778851,11.09060974,9.761359952,18.04169979,8.828532445,7.87876329,13.43055456,13.58303655,17.71672882,18.12800896,0.549000204,6.220391275,2.046287095,4.745473376,2.969675705,4.521777794,1.695177058,4.348835834,6.713146186,1.383716629,9.258311811,4.701816581,4.850800295,3.352636347,2.985430034,1.669110686,9.125611299,2.308081634,13.28413761,2.705974191,12.46607594,4.380827293,9.034631282,7.061703263,17.37599396,2.501443107,25.64599804,17.99539382,14.25768181,1.948388375,0.104854879,12.82233213,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Chr10-20398654,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535154227,1.435919148,0.330701154,2.227083431,2.241138637,1.174018907,2.167093961,2.631448278,1.752600681,1.051551762,0.255542331,0.116182806,1.050220327,0.878840456,2.764069438,0.894282481,0.94867471,0.793133311,1.250708784,0.685389742,0.887121738,1.641670162,1.152271138,0.431540555,1.830074344,2.29629192,0.08376889,2.007791753,1.425831161,0.694758427,2.956134067,0.370891968,9.734083562,2.589572705,8.177248056,3.739217401,5.29772071,6.550061191,5.170070221,16.01331819,12.40666206,6.14786705,6.460690636,2.732960745,3.281615866,11.04001102,13.4497438,1.979290867,1.818761629,2.009742021,2.122246189,6.501419252,6.721474911,5.73381142,1.546566038,0.952667547,1.652550352,9.000193431,2.261808033,0.70732017,3.539390388,5.337021007,7.384335117,3.387224933,0.419150894,1.634171133,0.285788693,0.916318468,0.034769088,1.514203086,0.351296434,1.145001035,0.376670621,1.55168616,0.345750087,0.827830692,0.756511594,0.682701482,0.364738511,0.462634442,1.237421621,0.340732968,3.828680078,3.701840925,0.742240877,2.774301315,2.38197208,2.243536976,2.251754004,4.978185462,0.036714565,3.737356784,0.427449157,4.91600839,4.214683719,2.817930606,3.953434033,0.95210565,2.587117504,0.645143771,1.409009854,0.243958107,2.442119357,0.500276669,2.051892462,1.755757002,0.580226239,0.050357341,2.30914751,2.959486973,2.076669094,0.179839949,0.1805786,1.020644897,0.683122341,0.33798254,0.524037468,0.163921154,1.04046966,0.795661153,0.0886091,0.406427724,0.538325833,0.135058886,1.694971315,0.300918867,0.026164244,0.413765839,0.045889363,0.380202095,0.09913884,0.632388861,0.710695918,0.692012233,0.367173652,0.214019997,1.039033745,1.862628653,0.225393535,0.167156829,0.652165868,0.250077639,0.171692635,0.056151836,1.895393577,0.455363809,16.29802729,19.80086981,4.130979565,8.05538667,22.07245719,17.56403083,1.460683608,12.42081728,16.28072547,16.58664917,19.50295316,10.79731946,2.162485326,15.5647025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-20394794,LOC_Os10g38090,1.953878981,15.32533209,0.790158204,6.740326645,11.24114391,4.668035625,1.500195467,7.746270027,1.98950077,1.756700247,8.380470049,0.04296029,0.209653278,9.005142637,1.727235207,12.7973636,1.915367498,0.463745496,1.193215644,0.816079933,0.562105913,0.817337733,3.382600277,0.33247253,1.76929433,0.272166095,2.073960728,1.155770837,1.356750952,1.811808115,1.145387747,0.836171843,6.907375018,10.99782043,10.16421016,12.11068581,6.207854887,9.589300938,3.837520307,1.619068613,8.81584681,7.375515952,11.63208031,2.280161823,20.66906392,9.672975699,4.036695637,1.947610806,8.925472281,8.044920983,9.044802144,8.361283834,7.684438532,8.622720321,8.178050293,10.27757159,9.50148886,8.886949592,7.485210155,7.309988362,9.220504208,9.889741512,9.481188883,10.14263358,2.546346556,2.035463063,1.47191263,0.96317582,0.923503461,0.394425737,3.171196512,2.095625627,2.355329913,1.753359788,2.74660864,2.0759316,0.642400243,0.83365592,4.269209027,3.897899846,2.18901506,4.021611724,3.524787044,5.230475971,0.998326343,0.706509235,2.352294261,0.732963158,2.75275587,2.420641086,5.145870556,2.802990636,2.38039865,4.911725012,1.471724409,4.125088219,8.45665688,20.15738143,14.93563638,18.81553586,8.08907883,25.55893996,15.24154096,1.951379077,21.28095565,18.32384912,8.102774328,23.77526188,13.6167246,15.77355574,16.4494642,12.92617989,205.5090391,221.1905854,259.1391481,202.5783196,199.2676569,237.2753093,188.2799976,190.6553556,211.0403558,195.4054172,172.4379909,176.6769772,195.7843258,197.9403387,225.7458838,192.1298138,105.3887109,94.86206339,103.555384,102.479436,107.4759965,88.47947642,104.6273456,109.7953729,105.6632356,96.59895725,99.18815909,96.91685148,108.098715,113.4877212,106.697466,103.8509755,11.80086611,11.84688971,7.764789396,11.70053128,8.307100667,12.65286924,5.040679918,8.715641454,13.18054086,9.064616558,8.534715479,8.339201513,6.060220475,12.10409988,4.65316461,9.80668037,2.093337245,2.346069948,1.175549045,2.035833112,1.806905974,1.741794501,0.742309101,1.604639766,1.661619418,1.694071596,1.252343121,1.269901406,0.518764083,1.474811155,1.775873433,2.54608574,2.645369667,9.883993811,31.22928241,5.28874634,14.47433531,19.56130856,20.70632661,4.673591831,5.857267563,48.04166442,9.544590656,26.83166156,6.235204894,38.82264491,8.094743542,62.87908528,0.685659838,0.45031866,0.202273234,0.249426268,0.4280063,0.002723429,0.598487826,0.343943848,0.513321478,0.210776797,0.08392574,1.205673414,0.382444351,0.201649254,0.985586322,0.025312844,6.107337448,4.306694613,4.820578344,2.913249554,4.261482227,3.991664871,3.174332528,4.884782899,5.864084515,5.047463063,3.574930694,4.478993934,4.633273048,4.607881395,4.932299833,3.214708341
Chr10-20394583,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742490545,0.268433257,1.927596902,1.794907112,0.306829837,0.042338545,1.562448013,0.24457989,2.299726472,2.012042119,0.050161048,0.847674759,0.352608247,2.557173454,2.682108218,0.137969646,0.554615373,0.46372195,0.275985907,0.345011948,0.287466308,0.995805013,0.280658144,0.416073505,0.065376647,0.336700209,0.954306775,0.11320939,0.235075541,0.387458,0.758733552,0.363852502,7.852606057,6.331639911,7.656650732,6.672082488,6.207790955,7.456753026,8.056827575,6.443419082,7.632431634,6.654045135,8.189251202,6.318051909,5.905794106,7.971522596,5.508733501,7.127780185,0.952289814,5.602927957,2.372720521,3.388644083,1.223299367,0.207254708,2.657309917,0.489296915,3.846205807,7.557037087,3.921631665,6.272843144,0.344339868,0.562505375,2.236772087,7.115645101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-20398744,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.366344974,7.178290189,36.61797841,4.238752607,16.86556477,15.38448025,11.89106854,9.544395018,16.57210388,18.7423878,7.008806402,24.20993673,18.72795926,34.58421961,20.21833437,6.772462437,0.007964872,0.878617317,0.964784116,0.362219577,1.190935823,0.371734994,1.162673459,0.090558628,1.130580367,0.636681771,0.37615342,0.761510389,0.278181025,0.837312338,0.913096126,0.512808828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70216489,0.332233573,0.8553364,0.261118788,0.215412912,0.407858561,1.612268454,0.710903352,1.082278309,1.281748108,0.095468757,0.50871547,0.296217748,1.3131622,0.516365569,0.273255887
Chr10+21226907,LOC_Os10g39710,33.29334132,32.76704027,29.79844828,29.78425857,30.81630533,29.34774011,29.11826471,28.4226273,33.71539407,29.72719003,28.14444974,33.92096676,29.86896858,28.47440254,30.0715093,29.3363629,8.292835799,1.596547892,10.32750164,7.780597055,8.461066915,10.79555799,2.272660698,3.080471926,5.931143856,6.808035151,8.670096967,13.15732161,7.000592493,7.308380738,13.67948931,3.06576045,24.14125039,10.94652406,24.53425922,29.70046414,7.279548696,11.31641763,16.12444598,19.58004462,18.2827368,12.41921934,16.35600003,16.75959542,16.35221395,18.98934229,18.30045268,29.01350907,0.308272945,5.063158531,2.789694703,4.837032775,5.734366807,3.738567694,2.839197975,1.90669,1.398819188,1.376199654,2.700316118,2.652331989,0.91558434,1.657595467,2.221453588,5.556890398,2.396292757,1.611987588,0.364236951,1.652237696,1.316783186,0.272946246,2.172572363,1.530987591,1.670646982,0.496196449,1.100274265,0.061711353,0.493060943,0.785811689,1.108745393,1.52551423,6.623999874,3.544900343,7.361762075,3.827523851,4.462522099,8.253387668,5.795455602,5.720910765,4.329562502,5.707192115,7.679841501,4.842120139,5.377667167,5.232955104,5.062215568,4.538648451,1.261306061,2.071830526,1.877125837,0.55569004,1.1707109,1.401438685,0.924560706,1.69935771,0.10045424,1.531736164,1.879535487,0.146556699,1.842976372,1.179037439,0.756216092,0.67870467,14.87640171,18.19774397,15.5754184,20.21003379,14.8450133,19.42831519,16.21012914,24.76418595,11.09169029,25.48556376,11.06043202,21.54475508,17.36148595,18.25658726,19.69089223,7.326042456,42.83221255,29.64258825,39.55932315,43.7126926,34.97601706,29.37877493,39.20371181,33.31868127,35.21735651,43.22322384,47.91643347,47.21050762,29.75879413,36.60087606,33.96773651,37.72995603,0.425410899,0.309950636,4.188151913,0.865010729,4.472787782,4.690632237,1.828567778,1.739324707,3.072254086,0.291848569,1.173388294,2.252749019,1.324642052,2.112268134,2.743279433,5.357776007,8.660036502,14.81100449,8.039960216,10.05433814,1.332121853,3.368900335,2.115337553,5.150176435,6.153424617,3.466835353,11.78092427,5.568484804,1.388346575,6.457379214,7.178230065,9.554520425,285.3213192,129.5470015,309.1817889,63.99184036,226.4528495,303.755459,329.9341219,490.3447031,74.78913341,456.3934081,309.0103519,323.9869651,328.6564801,272.9253454,134.8208104,141.6699166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33559977,27.24406836,28.77764084,29.33594692,28.75549917,27.25804526,29.94839586,29.1785248,27.97085381,29.35522648,28.68207014,29.14984775,30.32009556,28.78287975,28.92211949,29.45713433
Chr10+21226366,LOC_Os10g39710,27.75086317,27.59866104,25.63189046,31.10881965,28.56880262,28.01598877,26.38510753,31.46380241,31.00678122,21.27598597,30.62299243,23.50574898,29.28465806,24.43025073,24.2055192,31.50533314,2.878880141,17.28803394,17.83772211,6.346332509,25.74375821,20.77822692,14.39073218,26.76171601,10.80754896,19.64355389,18.63117031,19.75812755,3.764610159,8.58013226,10.46721417,31.66323471,26.09739594,28.30716276,32.44707967,27.38718583,31.04008829,26.06411662,30.19271703,33.7468764,26.8732968,28.50116404,26.17753581,27.12553726,32.15606347,30.07389599,25.39848733,29.88440382,5.675012,9.175601976,7.734863129,7.89840273,0.408790764,8.99818701,0.97562635,3.782712497,7.832102905,11.39337386,6.710132181,6.324534798,14.92751132,12.00408916,8.93983906,8.584101271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.861966825,3.231479751,7.232598548,4.765587751,4.970378759,4.627001325,5.139604524,8.317889018,4.278227382,12.56369598,3.57608314,11.83315429,10.59613225,7.553753473,5.566583535,3.484628198,2.742278149,0.278681664,2.673042248,2.009444765,2.052888687,1.381282936,1.428316177,1.751322918,2.533573543,4.395024569,1.570914408,1.123456234,3.208779126,2.091546553,1.085681101,2.596385493,6.637340316,18.88550789,8.290335207,3.725361285,17.04163517,7.148541001,11.22636342,10.87787711,7.478481325,11.19845243,11.11780119,16.23007521,9.206531335,11.84568609,11.10919054,7.928238227,38.68620982,43.40361652,41.20158491,37.59132373,42.11891157,42.81610316,44.86312588,47.33402916,50.55029938,39.00807628,47.49682451,46.60385692,42.66178557,38.66432865,55.0677029,45.99674848,0.012206328,2.753365675,0.809532024,1.229761106,1.390488815,0.111261503,1.81919117,0.993159736,2.821734932,2.641323325,0.326556454,0.309311797,1.536675629,1.423565176,2.098409805,0.136038697,0.91618708,2.075967648,0.883998214,0.369324952,0.743307319,2.182097402,1.22487553,0.99770352,3.22909379,0.30518961,0.279644745,2.275010009,4.37894586,2.629323413,1.573789096,0.050935159,45.9798384,137.1903382,148.6462127,228.9009415,193.1284278,154.878943,55.95376525,14.86872489,72.68112028,97.25265017,39.04015082,143.1608149,119.0883251,43.80199366,78.46666087,141.4782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75654584,31.62052625,19.44999992,12.38292024,26.64688951,23.58604703,33.64764915,35.89083878,20.95152154,31.14086357,27.2721261,24.96807693,34.20722577,24.68556334,27.24947634,43.44876569
Chr10+21226302,LOC_Os10g39710,2.273555245,0.309573632,2.428146373,0.076017143,2.411837437,0.512146812,0.503102574,2.112297255,0.066796838,1.984466502,1.389489059,0.169419254,1.08651184,1.525850422,1.637743774,0.076117416,1.337615211,1.260128731,0.481055662,0.374237669,0.099388851,0.152476723,0.038727117,1.092042782,0.674910931,0.651109291,0.566654995,1.402451815,0.132886004,0.860430055,1.099184561,0.54745681,4.259567854,1.73441061,5.537295555,0.860680022,0.709495073,0.739162839,2.272755509,4.154811618,0.244979529,2.711802633,1.642288768,0.71643964,0.622425154,1.263460586,1.180328572,2.321266935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3036682,85.50702764,3.27149289,13.14957617,29.42042497,81.4983653,70.19089222,90.35165092,27.33347642,89.88918738,26.17160604,60.89829,28.99696311,16.0260844,31.0311876,73.49540666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.036943588,0.993475418,5.083249983,4.308052385,1.101638023,5.551922919,8.529409762,5.252740069,2.225142912,6.897929083,5.289960874,1.809513767,0.736883071,3.337336039,3.510430572,4.367048231
Chr10+21297186,LOC_Os10g39780,3.373303369,3.487167827,0.399427276,0.185039083,2.539606011,7.032852585,3.702850309,5.010224786,4.726637515,3.547166625,2.80454475,6.912779337,4.71895895,9.186582273,9.998182522,2.027518047,1.338348605,0.374439967,2.531542368,5.100085174,2.258264691,0.958283067,1.866716779,1.198300383,0.458170188,0.328742817,0.624134474,3.789796093,1.453986852,0.588271403,3.476987345,2.397610366,1.891647262,1.68470078,2.174126069,1.599893432,2.598380133,1.391696135,2.336119944,1.062966271,5.033410211,0.572526155,0.252075503,2.789592188,2.849504999,2.941232044,2.719814908,4.318421971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.889317455,3.403837284,1.911313355,0.590628962,1.086381336,1.224969569,2.726988725,3.27522568,0.472689669,2.645159074,3.216269903,2.051897239,0.784128364,1.218164658,2.969158707,3.844681976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909766118,1.404492624,0.184933553,0.478018222,0.001428685,0.737297963,0.984548423,0.218339048,0.496836902,0.839420101,0.068181128,0.023547938,0.170001774,1.04064258,0.125160234,0.871988172,5.7108059,4.51543931,3.094211128,3.80620543,4.035128673,4.550826781,2.838847374,2.177874682,0.384304102,3.003306505,3.661363162,1.806356815,3.406191744,5.511165312,5.50803873,3.691389858,3.840618671,4.697229672,7.00801365,7.312906071,7.390140645,10.90503783,8.400008926,4.50309751,7.46775227,4.490836763,6.584474024,6.471146763,7.018309821,3.554844307,7.02120154,5.04990656,1.016149673,2.366102423,2.95437765,6.00380716,5.813279764,5.421873002,4.366594106,4.04903979,2.964797681,4.144162507,1.697586337,5.766862245,0.095753678,0.634356932,1.640727745,1.68674314,0.893353763,0.916012022,2.822596845,2.814714449,0.229085628,1.622720409,2.51446072,1.443614548,0.743672415,1.634203426,1.878202731,2.940853003,0.287754071,0.183715622,1.92439409,2.601498571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058262167,1.953344499,3.459727732,2.358540594,0.054000042,2.622865211,5.138928296,3.234392775,0.971978163,3.194079621,0.426969152,2.205535248,3.001360591,3.504396662,1.425417233,5.291860844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10+21297464,LOC_Os10g39780,39.63092734,50.76033246,61.9331151,40.55992302,46.71145,43.75221602,48.37327765,48.01840358,43.38360629,47.68448234,35.4119411,41.12819501,33.12599448,37.73924165,43.28180359,32.28843302,53.69466764,36.7348402,67.43714509,63.58028425,85.12752643,33.73750718,46.68594065,66.3835094,67.94111105,52.17313107,77.39432188,65.5658673,79.01936085,51.07542057,69.98301015,55.52437902,49.40252482,85.18310325,64.31767011,86.11228258,109.9479007,58.64805821,95.03001139,69.47365575,231.0067319,94.08205412,161.2963174,112.6862999,79.28578129,108.2457538,129.7893849,13.46867854,50.10560066,65.09648125,86.5542063,41.72615651,63.68829271,39.94390668,39.2400709,66.93888329,50.01876085,90.55322033,48.81518031,64.55063483,63.17684289,49.62935894,96.04785656,61.76070128,77.68673186,49.80852112,29.49342845,21.17785829,25.02521524,47.06826783,51.12126246,56.12452391,42.49916832,47.6027955,84.29158614,21.86543275,52.96494219,75.52216397,22.65516539,64.05021133,37.60266738,37.94176009,51.01168185,32.31467138,40.91808686,23.74479637,44.58693183,34.77776629,31.79776707,41.75586899,40.7980464,32.33256458,33.41134965,31.67402628,33.65743182,32.72076452,46.17823192,38.48721099,35.43008015,30.51338657,32.52205462,36.58981249,37.3890202,24.34039674,29.90908016,29.98269195,21.57971836,31.95612538,38.83446499,28.19634168,32.29079431,34.61597589,89.4155311,40.29307093,54.80589164,96.18610098,33.08144718,72.25191239,60.26618618,91.93961501,84.94923726,35.14579988,68.29630106,71.29150414,54.10922185,81.95596849,59.34683274,52.30745994,280.5834359,286.4586522,268.1557094,333.9003325,250.2571131,283.0041639,277.0546287,283.8823696,333.5451741,237.4417077,271.8942535,255.333037,303.5903993,273.8849273,295.9689631,293.0724796,47.58758469,49.90748575,48.88441279,60.13135273,64.43543972,59.50138872,52.80432328,62.95834423,62.01270274,34.14425753,51.71286507,42.63594771,63.6165116,51.04645873,54.9184632,46.10424831,87.34676365,65.05843101,57.00183992,50.6400164,62.27862439,54.65350824,57.6974844,58.30894552,52.63268903,60.43372704,44.5849351,66.44509493,61.80996435,35.32651439,58.0823047,80.18763084,54.04526094,26.86722787,3.767663907,21.64276396,19.91541988,84.4476864,42.07503438,1.102647003,68.76934104,12.23073378,8.008362965,75.82512934,120.7579898,102.9789126,72.48975741,141.6689836,114.1904318,109.533312,121.962589,127.1291258,106.3364698,124.2780013,141.4835713,109.2273682,144.1410493,109.6951096,116.4901948,136.6664827,111.5005127,112.4325404,110.9013965,112.8591596,37.27738174,29.2180024,25.05720604,24.27153203,30.27586393,36.51995435,31.15676068,26.82698703,31.42158317,33.21646452,15.67190743,24.90183311,32.58858829,25.94087691,25.73623072,21.25090202
Chr10+21296057,LOC_Os10g39780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687690083,15.04668169,13.99725474,4.093587818,16.51813433,13.17469073,8.744668994,1.024956083,1.026951698,1.729054427,0.246540467,7.296992335,4.807612613,2.356863009,5.216819376,10.96976684,3.603137526,2.318362594,0.601342783,5.424387694,2.840358784,1.532196235,5.632621455,2.365076372,0.210857858,5.64390262,0.649081736,5.08365492,0.835135598,2.827995646,0.208913052,2.673213723,0.483692928,0.958113911,0.913342133,0.664315915,1.377193528,1.127031795,1.506914652,1.404991672,1.354318887,1.732040205,0.968787302,0.28614356,1.159045342,0.723878594,1.147876046,1.331145656,1.922111444,1.659718503,1.07860401,0.066476878,1.55159405,2.040157956,0.148446615,0.057814636,1.937494421,0.926877496,2.325802355,0.528061927,1.470499664,1.108976426,0.216854213,2.811528001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624734114,1.213540093,0.430546186,1.911029991,0.32566458,0.658764912,2.453246571,1.015725251,0.251168494,0.345960345,0.59526838,1.628259261,1.177184066,1.341200818,0.897853205,1.228274115,11.67169066,11.14576657,11.50772466,11.32899048,10.37074214,11.2675271,11.508358,10.77899325,9.794948659,11.3880681,10.81772035,11.18115564,12.47091641,11.31605428,11.28844679,10.35859448,2.997651993,1.421787317,1.063234547,2.441074252,1.155649768,5.839783793,1.401856335,0.527283741,3.634725402,2.468438101,2.630059782,0.987128551,1.622319436,3.320198644,2.490631468,2.065218425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.802753993,0.956830137,1.480450681,0.401689977,0.967661063,0.043731158,1.003449279,0.186472384,0.063336818,0.246044855,0.645799788,0.42081559,1.402761935,0.419155519,0.467669691,1.10241203
