chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13
Chr7-28309425,LOC_Os07g47340,0.243145578,4.882626131,1.692111554,0.134215395,2.626870974,2.855145819,5.476755077,1.940518852,4.178203611,4.448170403,0.131286703,0.222912532,2.394820978,1.85845653,0.922218998,0.848087135,1.62771275,3.923291714,2.480569025,2.423755849,1.15305643,0.341761713,0.304419517,2.16137901,0.027884944,1.25705832,0.915012779,0.5600479,0.313756672,0.119503649,0.080935584,1.106630376,0.539965856,0.813526988,0.348788447,0.011898773,0.452191289,0.260193138,0.64456981,1.764395401,1.041164849,3.472389459,1.163065493,0.945299645,1.451020708,0.039656355,0.340910725,0.637179344,1.685175313,0.973925888,2.263951931,0.136485474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59124256,0.663901025,1.018767164,0.688791278,0.270897821,0.703585694,0.327138108,0.177680492,0.359886354,0.958787186,2.002092241,2.398236098,0.766596436,0.794929267,0.847829608,1.312414618,0.209637671,0.613305925,0.480864384,0.258411938,1.308722242,0.228216664,0.045873956,1.818423587,0.939258374,0.637101679,1.974408705,1.453913578,2.669288107,1.891871239,0.842099953,1.613341852,0.937830047,1.450143887,1.841148083,1.719647924,1.875857733,1.061319553,1.528195766,1.646542778,0.010449293,2.115483642,2.810687384,1.073471696,1.258903431,0.956063675,1.653000753,2.033004632,0.882842883,1.829433683,1.103824042,1.389692511,0.110192051,0.386999565,0.206539107,0.485653129,0.784284254,0.663179524,0.218527068,0.139410641,0.116235605,1.015749659,0.807991916,0.763409464,0.237984889,0.61365185,0.83862001,0.052639967,1.105134499,0.03445092,1.214287299,0.332307348,0.890677552,0.526453291,0.247792133,0.167791143,0.009601028,0.418597219,7.414402873,10.60278156,9.649175181,10.42201376,2.081786189,9.81533233,3.064629842,7.156980249,4.032252605,9.717880724,15.08008642,2.454822934,1.48498435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076193848,4.219751724,0.155003942,4.155047414,0.986848558,6.294609631,2.555357507,0.668974217,4.831298103,0.42897998,0.538624818,0.406185441,1.293404064
Chr7-28308519,LOC_Os07g47340,142.2549176,177.1932178,79.81209123,104.3027198,92.05529094,109.9640609,155.4657691,143.7158469,158.9765095,146.09586,114.4632677,201.6620778,110.7999967,60.45237367,76.66394041,187.4954095,224.8522807,125.3677308,126.997592,217.1567396,225.7626112,193.9825684,167.2717587,113.4339781,150.5114798,109.5305825,171.0036966,159.3591989,159.816027,146.9519838,158.3597907,147.1680461,145.5704925,151.994196,140.5640047,158.9938271,170.5599157,143.539043,148.3371245,76.57348184,64.52079855,64.01598246,63.88723405,58.05308477,66.18150713,70.20199605,73.79261921,70.36177873,58.18762892,85.48780011,77.21167396,55.62099304,110.3823551,113.1849052,97.80849781,110.751295,100.9747388,97.03433319,113.1950927,104.1373849,103.255568,86.64139617,90.95401939,100.6717729,103.5473484,102.2635811,141.4409767,134.775335,124.3094769,132.3093248,91.64861694,70.02084158,116.5934155,126.4636742,111.3192261,111.3328686,118.7953373,110.6152288,127.6867721,127.5303382,132.5045781,124.3397536,124.3789849,131.2328592,122.1282498,132.4542025,131.5437818,131.0684448,127.1523499,137.3302486,134.0627035,88.79504189,93.93239832,83.30063648,81.97265841,81.58768252,88.77451314,91.46311514,85.76068271,94.99938484,81.60246254,85.39675858,86.83074571,85.19939302,69.35643872,63.68358592,70.97257684,61.71101896,73.43265964,61.69180917,51.04491213,62.52170615,64.21924694,69.25102196,65.77709334,66.69405309,59.12725102,73.6482012,72.09328956,75.76983735,77.96859585,83.16993018,88.83382483,68.11369751,86.28994283,87.95960578,73.28973009,82.18403804,88.29916796,68.65693276,112.1511596,107.0392025,98.79821645,101.5641124,77.36008233,78.59229174,99.65002296,72.23040658,73.25030124,94.13265986,76.30977075,109.2101438,96.39077767,226.5945861,475.1487164,203.5953033,8.031475411,271.6653273,291.9869909,197.5212264,190.5742713,314.7463451,240.8035088,299.1716811,91.10492782,188.0305975,57.51343881,59.77599141,61.8970895,58.2054832,62.07345878,60.12686735,63.42707144,66.41387411,62.68093481,62.62522482,66.3492225,61.02983641,62.04623757,180.0545122,116.0304048,205.7481655,196.1584347,160.1453784,145.3004259,220.9475699,182.7434837,194.0686355,168.3470667,202.8607772,195.2600314,133.2460016
Chr7-29115764,LOC_Os07g48630,1.445907227,0.649244899,2.097143125,0.386085388,1.555686406,0.520177442,3.972749543,2.127840785,0.151910052,0.481623974,1.162121316,0.311102622,0.197953035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776280188,0.180782879,1.542754692,0.177450223,0.590427691,0.961686099,0.002229955,0.621252267,0.427011626,1.214219076,2.353755093,1.619449805,1.034554269,0.038210946,0.519985628,0.42005813,0.505457813,0.556221224,0.365731771,0.243027632,1.240628162,0.086525853,0.667354316,0.522641358,0.185173757,0.417262172,3.529560778,1.649816938,1.701867562,1.145029753,1.451939974,2.980949645,0.146474926,4.328665558,0.217973256,4.502742779,2.236967487,2.296006021,0.951113417,3.638546602,1.122931614,0.289173383,2.579001336,0.775789398,3.4034486,0.551993457,1.009448308,3.010504236,2.259681656,3.838368031,3.060057759,1.254419769,0.121275215,0.498008611,0.430921188,0.858998038,0.15305457,0.061283925,1.007924865,0.175328523,0.595678761,0.191150357,1.790244641,0.58907615,0.021465538,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011688514,1.044642483,1.907207642,0.339932285,1.055977145,0.514106501,0.811918299,0.975034409,1.333809339,0.314597772,1.466017705,0.189888114,0.48224534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49423809,3.136107797,7.582283952,1.73874773,2.336903801,0.120177749,2.366243882,1.01359987,0.258734163,1.929185682,6.09852804,1.048408267,10.23043817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr7-29116080,LOC_Os07g48630,32.55384287,32.96025696,53.62529928,37.14374693,43.23865456,46.43032152,44.52322412,32.67866919,33.82186845,38.47091103,44.58041963,40.86309533,40.03757852,13.86994546,2.88750744,41.08372228,18.70012261,17.80944092,23.99549887,25.59558506,9.01828349,4.212427944,10.13018925,2.178567522,6.657790551,26.70902714,137.333581,85.44330366,59.86014868,139.0254342,81.36942188,119.3592098,60.16776612,96.4933081,93.83909446,126.1075693,98.52381789,115.6660598,137.0314604,188.7224707,209.6031916,209.5102558,210.860616,224.1213268,195.6025325,216.6368983,181.8810226,219.0348943,206.1262355,228.3746333,213.1071741,232.3786127,570.5713347,646.8079713,662.9637484,610.8409771,534.979214,613.809505,610.6492878,612.3982108,621.292949,592.6186708,628.294196,580.9621903,550.3949169,641.8462934,662.5847015,646.0862527,654.2799749,632.9907349,635.9653038,657.8402056,664.1868738,636.5232632,642.6256824,657.2496439,664.3139816,632.8804953,390.3264709,441.1893019,439.8067188,387.1844902,382.1212589,456.0379064,421.8905373,374.4993726,399.0068014,388.9764972,403.7361337,418.4347579,419.6886486,59.10835726,72.38662616,62.65734674,58.48974417,73.02034757,56.36028639,58.6744108,68.20141138,62.22028428,54.45726541,57.04441269,63.71243596,72.15471609,1121.720229,1137.108993,1268.477017,1308.92608,1275.919015,1317.079023,1269.269858,1302.610408,1075.85728,1115.936384,1091.541647,1332.164582,1225.024246,262.5432432,283.4617683,252.7494027,371.8870815,219.6857951,298.63581,339.325664,301.4552017,251.4458999,293.4813238,175.5051956,335.2915279,255.8078266,194.027588,192.4220646,169.4186119,198.9796813,223.1427727,192.2563488,193.4304706,188.1497717,216.0527678,189.6115527,216.1558558,222.7525509,225.9235828,75.39047586,150.0508713,16.86341027,337.7957916,249.417224,107.171028,201.0034724,357.5300363,133.6911762,259.2660098,314.2891182,338.121913,247.5629855,271.9527207,192.998602,217.9639432,163.2329795,183.0771229,241.3711792,281.6134825,226.7178238,270.2051922,232.503762,254.4273343,256.1241911,194.1245964,87.10252074,82.18019265,78.60320097,74.15579438,84.97668063,106.1025626,84.49150859,75.76307111,77.2113839,71.89141086,71.13383857,77.50112033,83.51011812
Chr7-29118328,LOC_Os07g48630,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909217998,7.840123399,0.308460525,12.65066799,3.676776738,4.109000908,5.9858712,1.717046341,1.720715648,4.917548053,2.73979772,2.909513552,0.973793101,0.084668844,1.982610304,1.234441089,0.493367916,1.921488179,1.409547595,1.218007866,0.124691521,0.988067069,2.499752431,1.365457286,2.406220695,1.209176771,0.316135568,0.761624787,5.258949537,4.087613102,0.419800974,0.031417206,3.194783825,4.418290028,2.171370282,0.888513665,5.468856459,1.334101956,2.605756848,10.30503351,12.62537617,7.406972667,11.54514314,10.28713247,11.07416337,7.106560576,13.62571222,8.740561389,12.85733177,1.227081508,13.49899112,13.9407748,8.841751812,7.540378463,8.075590886,7.94288523,7.714009439,8.067177555,7.306176195,7.248256596,7.982660698,8.19845181,7.392232387,7.422919816,7.898753256,9.728166646,11.33190683,14.9611481,11.97464154,11.98502485,9.415959273,11.01770596,13.53001195,12.60581666,11.86127326,9.879649482,11.87189452,11.37358231,1.396917642,1.216491532,2.787210385,0.748902984,2.093047356,1.408835594,1.634397651,0.73980945,1.581970083,0.15092356,0.785148275,1.992440492,0.995146439,11.54722652,14.93218898,20.45565711,14.72479359,7.179503852,9.801656065,12.45581949,9.545929271,12.25084423,14.71615047,10.13282886,8.292700697,13.51406892,2.608604182,3.433396384,3.441295779,2.552841547,2.296048176,1.061912913,0.089854858,2.187072134,1.565508774,3.240245007,0.152102681,1.354565331,3.272473557,0.991292432,2.369062886,3.46691461,5.089603384,3.695422182,3.250740205,0.651785666,2.135856106,2.850026811,0.499544761,2.103052893,5.470698397,4.554642602,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264106785,0.902276319,2.658066962,2.191416532,1.901909045,0.426683929,2.348846312,2.529218171,2.79641439,1.792446335,2.127128032,1.10272775,3.685798029,1.103403216,1.172475715,2.273192545,0.02559119,3.035064567,1.6720436,1.148758507,4.263115017,0.465941053,0.967141545,0.596075512,0.586818006,0.244005464
Chr7-29115869,LOC_Os07g48630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400450902,0.546678197,0.616293324,1.007675014,1.99210566,0.370335428,0.293454867,0.280712009,0.285056813,0.148085824,0.26130679,2.231950004,0.316643454,1.364191988,0.910375761,0.642066054,0.27815804,1.646675107,0.347258262,1.518620146,0.600030003,0.467039371,0.685607054,1.364414374,0.588051958,0.261668269,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680069897,1.049458385,0.670506402,0.233244137,0.304849764,1.186062204,0.346008535,1.025593278,0.001860357,1.17503846,0.719227523,0.947842917,0.409655178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805883985,0.028982146,0.28539915,0.831205005,0.833361285,0.475794586,0.346885174,0.164518607,0.584242465,0.18253793,0.784174823,0.473622582,0.282041614,6.921685914,6.012473676,4.369712954,7.045139684,5.399499281,4.650684473,5.017978801,5.723249576,5.468287159,3.066043691,5.475183913,8.757148872,6.109862993,2.749959494,1.384479347,2.453840024,1.644281029,2.936030636,2.53713735,4.030019791,1.075445296,2.857988595,4.437565171,1.500796072,2.911857315,1.921838818,3.780104064,3.394338826,0.538672843,6.342757543,1.540740975,4.6842401,3.725325728,3.526570745,2.557840055,4.251168035,3.336627677,1.765712524,3.254427624,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35942253,6.607417362,2.218875235,2.459790071,3.679334963,1.324350448,0.867128063,3.785947487,0.474450326,1.426320815,0.319076664,0.608569454,2.389104157,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr7+29227422,LOC_Os07g48840,6.309364247,21.84213905,14.97029848,12.00513056,10.883415,19.4710998,3.051595454,2.395592014,18.71635475,3.198880315,8.148288835,10.47790811,16.06768825,7.131615851,5.075950427,4.23332999,3.985593437,3.325424735,1.020904671,1.288769292,1.645879765,4.792817618,0.138108276,5.398205739,3.425163404,6.399283824,0.495642718,0.021395308,0.350397265,0.047582286,1.058908403,0.134727928,1.015413961,0.710274788,0.400303042,0.04802219,0.342782009,0.82398022,0.209518188,9.654281232,10.08428193,9.954172347,10.08910626,9.191753904,8.445513901,10.61223968,9.914216067,9.316039635,9.839281244,9.254195841,8.842234589,9.863264927,1.432906904,4.580220092,1.721888397,12.83026469,4.378229212,2.514450929,3.080220769,9.451828742,5.690067702,8.237305461,0.52260905,7.306439941,0.65116434,0.769103844,4.907762282,8.228556922,5.589914353,4.167429108,2.108564076,10.64337667,13.77008115,2.494485219,1.110339792,4.32276891,9.662157572,4.671396022,6.080543447,4.267934326,2.328070028,3.506716554,5.433480006,6.881441978,6.461560725,7.563758328,4.1266611,7.762687167,8.455275741,6.83956196,2.212808551,5.85455137,7.789214987,11.6650938,9.732585787,10.85226483,11.9175747,10.85162416,9.851997293,6.167219602,13.41082628,8.645617009,12.27465656,8.704420575,6.095201666,6.358332716,5.683692557,6.245755172,6.247673698,5.889255664,6.520403246,7.091250728,7.269551128,6.910577714,6.431941857,6.640008512,6.197333929,10.71244226,12.84784333,9.178599936,8.911253051,15.98979252,9.212765902,14.35340462,12.92171942,14.26860812,10.03372726,10.52980246,4.345168732,10.8532455,18.08575962,22.62756795,21.95720346,21.03271864,20.25039495,18.11514644,20.02258005,21.18024606,20.7371176,22.33914163,20.20927503,22.44218972,23.12236047,28.336825,1.400771925,9.62084039,3.282728055,3.630996898,11.33734395,27.29444839,14.05463434,29.04125833,6.232739461,17.17400875,28.60027725,12.17279186,11.0870785,6.189874771,7.254493764,5.819202121,9.878099355,9.088423096,8.949908224,5.622020174,10.8876442,9.572217566,11.42120367,9.130968227,7.49818315,8.778979941,0.700591624,0.782783508,3.838619649,13.10843421,1.998991776,0.146370133,3.602733558,2.371077437,1.009550141,7.452243549,6.354908493,2.490401744
Chr7+29227588,LOC_Os07g48840,0.053176921,0.369632484,0.171651913,0.97181059,0.268667345,0.925943353,0.644225083,0.079732779,0.455445765,1.438883978,0.587722419,1.511742673,0.918454004,0,0,0,0,0,0,0,0,0,0,0,0,0,1.664785141,0.730365689,0.375226624,1.460133897,0.051939936,1.287131025,0.243182509,0.591896135,0.49550634,0.534833318,1.358131444,0.468816763,0.197045276,1.524168621,0.53529883,2.386438438,2.441882092,2.480527385,1.174698172,0.301385106,1.082834568,0.732864768,2.847290699,3.153162311,0.057042594,1.677445663,4.735404081,1.765369602,0.202777278,3.134106101,0.370608965,0.371344172,3.325455203,0.081049935,0.201468836,2.27379656,1.161737761,0.35352222,3.661347713,1.08870045,0.940095443,0.220330038,0.658932915,0.752888712,0.94568585,2.269205559,0.245616076,0.521564168,0.809520311,1.226912579,0.560760897,1.754166424,3.369751545,0.340672113,2.259827616,3.032713995,0.410682945,0.856780487,1.548423866,1.249754229,0.956683678,2.288585258,1.718264176,1.197541955,0.646176813,8.03163593,7.687244692,3.265225905,5.085279624,3.079781253,6.014237243,6.913783799,4.793001612,5.741249652,8.701293078,8.777305322,4.336948238,7.142511837,2,2,2,2,2,2,2,2,2,2,2,2,2,3.438847946,4.449122911,4.43729338,2.155616359,1.37398698,3.483619793,2.656441294,1.598985062,2.367091645,2.369151517,0.905409922,4.603905243,2.862061603,10.14223958,11.10002176,9.394338607,8.638973474,8.199781727,8.816827023,18.08136111,6.972228445,5.276853646,1.64252884,13.0446364,11.33073851,11.51505527,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392808267,1.474077137,2.91530451,2.339791146,2.615457022,3.298817534,2.639184521,1.599437356,2.396228797,1.502976695,3.268039119,3.186045219,2.564956384,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr7+29228505,LOC_Os07g48840,6.658472316,12.92487699,2.677355668,17.83933136,14.8525923,13.72924817,15.1744431,18.22483527,10.03681448,5.850858271,6.51282335,7.773397467,10.45255953,8.918532797,18.48484343,0.32052439,11.69207789,13.9373119,6.35288352,4.437168088,14.1706259,6.922950624,5.001984717,10.38046198,10.84288061,3.291747822,7.220478755,5.652699551,7.317664772,8.004559848,6.450311076,4.861437931,4.47116147,3.133859398,8.301910497,10.46209182,6.17956956,12.26556011,2.723730676,0,0,0,0,0,0,0,0,0,0,0,0,0,5.274653931,5.738568457,7.164724687,7.925971475,9.737093981,6.717994408,8.696098721,7.468455268,7.968022199,8.752462912,6.728971849,6.510395098,9.047337571,0.817253249,1.722023012,3.36809923,2.476463032,2.730694198,4.586724883,2.599763842,3.778343596,6.289957987,2.524852169,4.004833994,4.174931116,3.160429783,7.246692951,5.857055582,6.324407545,7.023935282,5.804997842,7.056633739,6.091008168,6.795073487,7.04837564,5.832440314,6.8118798,6.88811822,6.736093208,1.536819391,1.419497211,0.90178375,0.530668808,1.725784051,1.464483525,1.679785506,1.662312918,2.083476532,0.584787478,1.24468825,2.108706137,1.723795708,1.01404391,1.281193379,1.817496641,1.039443746,0.869387344,4.384797981,1.32423337,3.63697012,2.496811733,0.954725349,1.215361712,2.152523921,1.152024543,5.341536213,3.56515592,5.153403476,5.006696942,6.556043906,6.498553359,3.621571119,4.458180296,5.263595397,4.42394597,5.031383665,4.101384304,4.122826047,25.0471777,5.895828667,12.4065367,17.59599802,16.17607818,27.59293845,9.927437568,2.47127122,7.205069834,6.93450673,0.739043407,18.09576783,24.33505634,5.248374054,15.03829604,2.181334888,5.725906068,13.74489274,2.721682165,11.96922131,29.25917,2.808017225,18.74348076,10.28362297,16.09602651,4.377263034,5.132353738,6.379172507,5.69608075,4.454204905,7.900214864,9.721246859,5.587490602,8.576785434,8.619237599,5.830458547,10.95965261,7.884353065,9.574408428,5.653021738,8.33631011,14.02539106,0.288841421,6.561897189,4.711094172,2.238076485,21.16778381,7.684299392,7.664374232,14.82615304,4.367833137,8.491721154
Chr7+29227665,LOC_Os07g48840,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059943075,0.473121411,0.108711975,0.339409018,0.299628589,0.774524068,0.258846985,0.051195401,0.211835737,0.046404661,0.456164129,0.999677071,0.397923781,0,0,0,0,0,0,0,0,0,0,0,0,0,2.009758966,2.278048731,4.073606193,0.709102156,0.391667422,2.455458889,0.363789116,1.82506667,0.72117584,2.356134448,0.143721335,0.444995318,2.536845893,3.587623147,2.354355682,1.988718669,1.437981021,0.447086629,1.778968646,2.802511166,0.141499545,6.354547555,3.545032501,2.959739918,1.505955928,9.590133171,0.354541182,0.748206453,0.317959159,0.541075398,0.256720987,0.858817072,0.465204957,0.432247741,0.321403901,0.069063592,0.711314118,0.338012166,0.164004798,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499953371,1.489248281,2.035508105,0.840230035,1.027978542,1.922408392,1.004054364,1.578793259,1.159081927,1.189003282,1.933543221,2.110194533,1.288830399,1.23578286,0.847335371,0.118695797,0.362637204,0.011375958,0.736875158,1.434730546,0.336808738,1.155710836,0.627990332,0.112350107,0.363759499,0.875494372,5.345616471,2.673806188,4.876296026,10.30788667,2.164334338,0.210284554,2.653797193,4.612328653,8.233223183,7.885081894,3.361790422,0.482319234,4.267068263,1,1,1,1,1,1,1,1,1,1,1,1,1,0.563222929,2.036655581,0.413850006,0.84245348,0.255159731,0.799895977,1.250111959,0.569842301,1.125661206,0.092365319,0.273085446,0.180166597,0.543728627,0.092458359,0.54645082,0.495155215,1.195027227,0.667935133,0.573313927,0.302604937,0.11872154,0.307767344,0.138323412,0.306375712,0.328655403,1.004944863,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr7-29292454,LOC_Os07g48960,8.462396899,40.82682406,44.26693399,57.53481203,77.67625808,54.66042014,52.84782319,46.13645519,32.74753281,22.12017617,41.70101399,50.01561486,40.24232,62.61342333,33.8027955,63.40426157,25.83843455,41.98790513,34.30550365,11.82974459,39.07500395,27.77128664,38.2660298,33.51377595,53.71524116,81.50380907,38.66586272,69.63564181,42.22233467,14.59135135,63.81715133,44.38404197,43.83765067,46.47229665,59.71827333,2.096018959,26.40212464,34.9306595,22.90180373,20.62162299,16.6323666,17.41207367,18.5430778,13.42090707,17.29186207,20.23072593,14.48118331,13.68531803,16.07932546,21.13852168,18.61820818,14.42245887,4.709506811,4.727498694,5.178834787,6.411428147,5.919969486,4.769552372,6.460191398,7.381589826,6.433704202,4.968226878,6.169557991,5.684944892,3.717132838,5.059145968,6.517004281,7.708672108,7.516697944,8.185473995,5.618860553,5.565505805,5.906205012,7.479148787,5.967213933,4.849255209,7.43721415,4.698234892,20.98437285,23.38998081,13.91957834,15.2956024,11.40586426,19.44646877,8.75801605,8.282162796,21.48323694,14.05156515,21.56756827,35.38920456,18.92456272,47.67660574,47.75995592,42.93128943,44.46521631,39.09787329,33.92477478,49.63443555,50.19386713,40.32844875,42.12453891,44.7080226,40.74396964,43.36351556,25.4415662,41.63788945,32.84668789,27.23363681,26.78246795,27.76216132,8.616139553,39.49113918,23.5558114,46.61707259,38.63602956,20.24132037,41.55088036,20.54068633,20.08158939,20.18513898,17.16319079,21.0323122,21.46504872,18.56766552,15.80662233,12.8393509,22.21063843,17.63870367,23.29502139,19.07847006,30.4233094,28.47115967,26.04587204,26.42552675,21.80517807,26.91935591,17.15591501,24.77446233,21.93473957,26.96827076,28.86651682,25.15543271,26.89366761,63.73463211,56.41414837,9.98268228,38.13209782,11.98675193,94.43067818,49.69719658,34.58726734,22.50277919,22.88082389,51.40308902,22.85157653,35.12278271,33.69083844,37.05646928,46.73529903,45.61270779,44.07346292,44.05465155,47.16718372,43.21390805,41.13713458,37.79761867,38.49832852,41.20459491,42.92524027,81.21150372,82.09341657,79.72984408,80.61291107,81.65623718,79.8849356,81.54814042,80.12616425,80.84425809,83.12830778,83.90674657,79.26676254,80.05747722
Chr7-29295224,LOC_Os07g48960,2.879991868,3.445753361,3.757755848,2.616092446,3.393830294,2.343136703,2.429257988,2.841626519,3.482642003,2.337343585,3.534983893,2.547382071,3.247748966,0.573595831,1.174457604,0.399475249,1.980173659,3.525318949,1.225371934,2.760567507,0.131031007,0.186819132,2.584832355,1.27923094,0.607313651,2.563766333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41469282,0.087244031,1.226596337,1.737495629,1.585908004,1.521498693,1.302647501,1.832268762,1.099712546,1.039152027,1.561819395,1.175579995,1.706666527,1.958670632,0.657545146,2.058051441,6.327411788,3.170907182,1.551664142,6.812532157,9.072063935,7.37540223,0.015279874,4.243801602,7.067763542,1.183851345,1.344668707,0.91382857,0.738346626,1.303107207,1.542618264,2.287388613,3.697674726,1.884461876,1.595282345,1.955882791,0.603289751,0.469161525,2.564126434,0.410539369,2.675197435,6.614494892,3.638886348,2.207543051,1.665766133,1.259886466,2.952429183,1.024461513,3.560310261,3.830570115,4.766339619,3.676431597,4.212071263,3.003735664,3.165906211,1.823585836,0.515466436,2.562273815,8.734257637,3.372955089,0.203083062,8.359980947,4.218930718,1.479391718,6.951996468,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3.120219106,2.136218685,2.042505493,1.630951337,2.135049616,2.972197281,1.35046692,0.663718812,1.057116271,0.582226644,3.045600078,1.779241114,1.054349223,21.66709453,7.140586395,7.993398023,20.17583035,21.29435732,19.91223901,11.62309412,6.998415203,14.90557638,0.716173717,19.3275436,5.245435484,23.88276677,0.674916851,0.334685083,0.081135862,0.339236386,1.077802459,0.046222789,0.186951,0.859174319,0.19528815,0.4696701,0.087691143,0.2662923,0.830533651,1.088664267,0.404471102,0.103799982,0.479942334,1.031905241,1.122090236,0.073926046,0.84959502,0.749368996,1.611865751,0.332558373,0.853998367,1.755864541
