chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12
Chr8-2507344,LOC_Os08g04920,15.32914814,19.9931973,6.29741766,25.45818151,9.373526181,22.60260824,29.68167576,25.38216301,21.77661516,10.4063963,13.10254083,21.58743825,3.654712106,2.08848146,5.821305785,4.906360436,2.964291845,2.833271794,4.485979521,5.294126505,6.572112639,7.132006338,5.60173079,5.277147013,30.11138934,31.86386413,37.81511862,32.47201756,21.79980049,27.99307597,35.75373449,33.48972213,34.05321804,21.38689555,29.97066798,24.71498623,6.543067447,6.98754391,5.008423905,6.943659427,5.634794009,7.498381956,7.429953568,4.813373569,6.228761829,6.607397422,3.887219076,3.936607338,4.227686488,6.574637897,9.355827607,6.681416176,7.074732699,9.03077198,4.259123133,4.877671691,8.158972355,7.765387947,6.100288103,12.25333077,4.933489818,5.053481007,5.214872559,0.196895525,7.136899949,6.797090007,2.459845634,0.758970076,8.050471793,6.263656731,4.915676022,7.247754981,13.85415342,15.74319794,14.06431218,10.88199207,11.39363707,15.10242252,22.60975382,14.74940156,17.53784215,14.76941626,8.583471955,13.69087799,12.85765973,12.61217917,10.32164933,11.11030948,10.54081921,11.52231022,9.73224308,11.18587165,9.769923756,10.57709805,10.05953173,11.05597607,11.62127075,1.00362436,5.690218009,10.07904837,9.370991332,13.03278655,4.73400836,7.166968788,0.795120685,3.429410547,3.950728443,7.162106878,21.87970658,34.64288998,22.67519344,27.09947562,23.43330117,33.26479979,25.97848382,26.10286126,29.35002291,26.53106251,26.04884965,23.88315073,18.19646179,21.76241757,15.99274142,18.97953247,24.11766854,21.88046689,25.0123991,19.06297234,12.96952038,30.27623226,19.01904804,24.9956788,0,0,0,0,0,0,0,0,0,0,0,0,33.3111397,35.43839173,39.07821202,35.95720772,36.77022934,37.13119232,34.02466331,37.15706929,36.78284454,37.86599962,35.91253048,34.24802125,25.60257239,20.11898027,41.20733725,36.6906733,39.95551223,32.61611015,51.43790254,22.94645723,29.02914806,29.18834607,43.30061461,22.85675984
Chr8-2508195,LOC_Os08g04920,2.370110203,3.703684058,2.856463365,3.243325889,3.469310529,3.21520655,3.072218336,3.973384831,3.331443202,3.809068451,2.433997748,3.671142727,8.380485885,3.931459811,5.534899607,9.802163949,3.543075472,16.15015205,8.42795949,1.210608656,6.953499599,3.528207406,8.828646066,1.262990923,6.952899884,7.715778905,6.537788185,6.002478666,13.51714312,7.588671689,10.38913246,6.996556032,6.344879884,5.075850955,8.052607534,3.318393976,4.701634611,3.040344107,0.731727997,8.501887638,6.496903143,2.147484159,2.475902369,10.78805128,0.187688239,7.299185683,14.61376712,1.173684916,1.790713617,4.358504716,6.28972209,1.95037719,1.71444662,6.117487002,5.289889419,11.45775435,1.299260324,3.445253354,5.034664716,2.907133612,3.168561359,1.24562332,4.597168696,0.742314632,5.819156889,0.070201027,7.398562635,5.405288753,6.801873438,7.007639151,0.074925049,10.9460864,6.026518906,3.015326022,1.70129189,1.307174562,1.799272191,3.07470555,4.039908149,1.472687738,3.642456837,0.598441794,3.400500731,0.782069139,7.071912892,4.122871778,6.069480476,6.135569773,7.18151063,4.574739288,4.732898391,6.967899777,7.395471276,6.523430431,8.901377918,5.78345657,5.389598072,3.505278235,8.033610395,4.68327788,3.501916381,4.763295372,6.509439381,14.84986574,9.377045586,2.324237446,7.148428532,3.955934357,0.532238269,9.940647795,5.116954549,7.477776099,6.99690444,5.724060498,1.003485256,7.456902649,1.947859275,6.653847367,5.792090239,9.219458079,2.721326538,2.35680812,1.899950857,4.015887582,5.713529437,4.496315169,4.697764916,5.112649675,5.698648313,0.275449405,1.227142382,3.574084949,2.820469238,2.630509535,1.77118661,3.959393574,1.911175244,1.689727549,5.283826629,0.484514449,4.713501645,3.256211408,3.873180252,1.427155191,6.1611164,6.8838806,7.433964945,11.79715331,5.857303229,5.558181816,5.834776385,2.847415507,9.084775372,3.399226137,8.087650378,1.779523481,23.25975501,3.634132749,17.28735912,27.19585738,24.70892615,17.24751389,6.039476986,25.89095051,6.575270234,29.46495644,2.064236426,15.50601767
Chr8-4505852,LOC_Os08g07970,26.78951696,0.215957913,5.100581494,13.49228689,25.62872814,44.79153935,28.99908717,2.015509342,8.293645972,3.009327531,7.843011234,0.184715207,8.630289895,5.528516525,9.797385683,10.27059544,5.933591397,11.04550954,8.636627977,2.608689176,3.312482471,9.716558097,11.64171753,2.661904153,2.806085499,11.1549425,13.83735062,9.479624357,25.78994002,15.07384483,18.83906018,16.68099861,11.05413032,9.180359948,35.52133765,10.87319715,19.65610461,17.17296262,13.21395171,9.503441014,14.41906765,20.24259474,16.22688815,10.72631263,17.24954388,14.04222611,19.02492106,16.26100851,1.293283216,3.675641012,1.842930307,3.289547949,2.556360997,3.260631907,2.952060929,1.125228287,3.085333153,1.702710922,2.651663871,1.899789568,2.828647692,3.742791661,6.77720402,2.925130039,5.224943809,6.83541546,1.506055241,2.371011745,1.718851988,4.573541054,2.025956945,7.377669769,8.199875745,6.459497351,9.39505781,9.905379735,9.516543511,7.46571681,10.62463005,9.825870421,10.58213678,6.755495268,9.214354858,8.863560558,30.10557924,33.02149731,46.6464238,39.39511181,38.60388356,31.23327221,34.96572677,28.36548792,42.63822938,40.88868191,29.3383897,40.66048978,15.24066097,15.54887295,17.0335855,26.50686768,15.73854953,7.965428737,3.007655784,22.42428226,12.46565501,19.73825957,12.74078799,22.43838972,3.559285573,4.643966082,4.0214393,5.355565614,2.949434807,4.316738684,1.942495512,3.476396062,4.067351294,3.139270305,2.542224619,3.893801112,1.607932789,2.683996959,1.517156582,1.615039203,1.186071733,1.808250604,0.82763388,1.219550696,1.781173764,0.522547355,0.910666774,1.795563649,0.811353422,0.24934345,1.014534232,1.073862568,0.174718697,0.004661335,0.266073186,0.902068726,0.29241772,0.25051106,0.839057427,0.748753698,0.481097811,0.504672867,0.712355628,0.636271273,1.030029007,0.214073356,0.840310101,0.137849183,0.389200352,1.226705401,1.320922866,0.537757116,1.501350546,1.086016338,1.756840509,2.100889212,0.732463516,1.949790107,1.156761119,0.841275416,2.689433508,1.589755383,3.807966368,1.387548682
Chr8-4505744,LOC_Os08g07970,13.43088542,16.29619421,2.495061281,8.999870556,12.9094019,9.407801497,2.4826882,3.954275339,4.320368242,8.63267838,3.865645378,7.912733239,0,0,0,0,0,0,0,0,0,0,0,0,20.19002051,6.456691659,12.94680698,36.02847951,23.7276905,6.265209687,31.94940694,10.81335022,25.48472987,40.02147918,30.14530496,10.61519522,49.64578631,31.3151949,26.90600093,31.22961005,44.80886407,53.00433826,53.59614741,40.15102142,43.62475941,16.97785146,37.19678694,65.15767961,4.325110704,12.38849771,0.898381536,6.202361951,10.64747879,5.584961947,3.318787486,7.775814422,4.797518226,6.674778861,10.5058047,11.53447926,10.07927106,14.36608341,20.99286966,17.92972114,20.80052702,12.03589584,22.21816814,17.21866044,23.66501318,27.6796562,15.30598391,20.34694322,18.05868894,37.30473014,29.73601781,34.90506691,24.37422992,37.76778529,30.45065077,25.32610463,34.74220295,36.45135879,19.24063579,35.69589974,87.15256065,82.85718445,67.74722669,81.32301302,78.06295901,77.69187852,69.56913693,88.14429926,83.71193352,76.53225195,65.80651466,80.23267854,56.36965252,58.05726051,37.80780135,38.28196158,35.63092914,24.89824082,46.66963426,42.70964673,47.21300515,40.70072739,40.41184762,40.61340175,11.43540986,20.5525499,15.28593823,23.82720348,0.42366393,0.707677991,30.71559365,16.64356766,11.23448305,5.347361891,6.089992983,29.50210172,1.72491745,4.016387477,3.194171233,1.845402976,0.112861903,1.849129216,0.813787961,0.900667311,4.007163507,4.265102292,5.075902329,3.963578036,7.42280004,8.582823359,0.181413503,35.69522849,18.15868248,1.380974518,33.37394241,2.947988174,10.32052251,2.228061666,10.45514058,4.269234921,0,0,0,0,0,0,0,0,0,0,0,0,1.074025329,0.634081708,0.328794257,1.01474795,0.252570747,1.069005745,0.472000946,0.619639362,0.256853216,1.554362182,0.617896693,0.206832475
Chr8-4509032,LOC_Os08g07970,0,0,0,0,0,0,0,0,0,0,0,0,1.392756768,1.416982242,0.2409799,1.465636874,2.371682256,0.714895341,1.631380952,1.283288685,3.075023875,2.0884403,0.537200984,3.166942298,0,0,0,0,0,0,0,0,0,0,0,0,1.913350287,0.096932181,0.528609821,1.813740535,1.161685847,1.031978711,0.458473324,0.792568426,0.098110879,0.408444722,0.182902847,3.025330073,2.536914901,0.560835878,3.822111184,1.991682655,0.726732927,0.416878128,0.730114028,0.139012469,3.103072298,0.491415758,1.978302034,0.140483818,0,0,0,0,0,0,0,0,0,0,0,0,1.064373035,0.824160918,0.184074023,0.4662777,0.607128086,0.556438179,0.123923396,0.01058499,0.161769191,0.19470376,0.828501744,0.499511875,0.130631973,0.283769097,0.366360293,0.235323527,0.15452741,0.993774845,0.39028008,0.711462806,0.238888548,0.419155391,0.519056704,0.421976643,2.341404326,0.127936664,1.715993363,1.489170181,0.659492603,2.415546267,0.271084768,1.030677172,1.003338754,2.922179757,1.247050486,0.919718232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.70714985,5.902729694,37.22611031,17.23685008,17.66298948,14.45817382,3.664772782,7.111178536,17.13273126,15.17412473,1.697342983,19.01646408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr8-7568738,LOC_Os08g12780,23.53201987,33.19689056,32.94867451,26.95877969,20.28378502,37.46824973,32.41801281,21.97817252,28.02364984,25.73876781,21.99903932,39.37535768,20.6851945,12.53169884,35.75161973,7.445844452,25.23208074,24.02152841,26.75777444,7.568240982,23.81830462,23.35146974,29.66009564,10.69694681,0.982983689,5.013631693,3.857026598,0.782648029,3.302533415,8.256897421,2.998092288,3.86186781,2.22693797,2.098270345,3.382470513,1.661309922,4.834201367,2.306422356,6.068040934,5.705454631,4.597783022,5.608848878,3.996480144,0.227092027,5.177513517,2.462565379,1.660797126,1.897864424,5.256755625,1.630869878,4.845826525,5.387199727,7.900098531,7.47079368,2.634651743,6.807968881,4.726824394,5.586722344,6.114896179,3.399294587,1.722858708,1.555383483,0.905369698,2.772649277,1.710885885,0.747010589,1.899103871,2.48610212,2.911139698,1.886035058,1.846143563,1.403372233,0.5735236,1.243239791,0.087653971,0.346158927,0.712275032,1.341913063,0.212979808,0.488872479,0.261051418,0.772272071,0.798192806,0.012069822,0,0,0,0,0,0,0,0,0,0,0,0,1.050645277,2.276831903,0.233391882,0.364098502,1.015357469,0.857615084,0.980500878,0.557653901,0.146820484,0.069279277,0.046484874,0.437774052,1.837416519,2.798007493,2.69475261,0.808332002,0.799148749,2.508432885,2.401459108,2.462505533,0.901432379,1.874952473,2.648945682,1.119672824,3.678432127,3.046397841,1.272841892,1.104950761,1.845123602,0.796932818,2.086371536,0.007114423,0.611863073,2.698938997,4.011593425,1.129772881,0,0,0,0,0,0,0,0,0,0,0,0,3.51105757,4.2016723,7.198292894,5.465022608,5.036430687,5.408825404,5.247626154,2.079234149,4.35596817,5.499108877,5.07721825,4.097762504,32.16140335,22.67006717,30.6792961,23.31796575,31.15687119,27.36249661,26.41401364,32.673891,23.26787537,33.53733259,28.6314432,25.86510167
Chr8-7568573,LOC_Os08g12780,43.29465677,43.35693958,47.18361902,55.00614654,53.91060223,53.71982467,48.65042571,64.30880621,49.09247392,49.66657251,45.05758165,50.51635056,6.603727625,50.47106367,51.99445563,72.50547955,35.51834713,33.01843682,47.37846841,65.29173991,75.33390803,57.28271583,83.43415192,45.62917592,19.43694338,24.38998067,22.203667,10.08622961,21.21085441,20.53099842,21.25883973,25.25448411,15.91068372,22.25598073,18.07618826,21.1655732,22.63225333,49.61251045,33.87326595,72.54114533,34.51358926,45.02020178,51.47446717,42.98650227,47.68837872,49.7833195,69.74270842,71.35487144,53.4074564,53.8173194,50.83218437,51.62349415,55.52337111,52.77443586,48.99724294,56.98126679,62.32361757,49.63969884,51.26482898,56.96000573,38.85857509,43.54769621,33.02145777,31.77584205,44.22902188,43.63679323,54.71939078,41.41154442,42.01459732,43.65519959,52.40411608,24.79050517,10.25174562,16.84242213,7.455223165,15.8591876,10.86914082,5.772203211,11.95214181,8.156146438,9.973622919,18.2425715,17.54276832,11.84554905,2.859623997,5.096511851,5.420699081,5.479986718,4.160121839,4.849558035,4.191937407,5.317820405,4.410583652,7.072888704,5.62895951,3.745923953,2.124957934,0.704853737,1.18524257,5.674887639,1.216458484,3.025496799,0.187099551,2.468635526,1.804646843,0.366534082,1.752531368,4.885358584,28.71315583,26.85987385,28.05747805,27.85607074,28.50089191,20.49252523,29.75758674,28.68522572,29.3195162,31.25171648,26.67001815,28.59055095,21.86912828,21.48244356,19.13697961,19.16503278,22.78333665,19.46248529,17.36700206,19.42766666,18.16406903,19.04967537,18.93187417,20.87865427,6.532887794,1.303003379,3.387181078,9.17730979,12.6713804,6.897897256,0.39141348,2.691170595,0.466519075,6.554907709,0.40267819,2.771553938,40.73377678,48.89987796,45.67168452,44.19980894,49.78631339,42.61275906,41.03890684,37.3944898,46.75011285,48.39847975,59.64235813,50.86336852,82.8631707,82.47898062,83.53266004,81.96220912,83.06479465,84.05373184,81.26553147,81.76926048,82.11367783,85.90056849,83.33777867,79.78282197
Chr8-8880022,LOC_Os08g14770,22.33690552,19.45194064,18.59315162,21.53177543,18.98741176,18.93035182,19.4356676,20.18349797,19.68943089,20.17437825,20.819866,21.04453854,8.309013063,10.59042526,9.13399146,10.82075249,11.02692328,10.94252332,5.730310779,12.83637641,9.843262332,8.230744694,13.23669003,17.24518623,11.30212469,8.922007599,4.098629927,1.059038261,7.578555803,5.252984554,0.125797117,11.29007715,6.036221573,11.9878178,13.50063992,12.12215676,7.703885815,7.455632867,5.158237381,13.78779345,12.5480084,9.005640225,12.1698915,12.42640519,4.436379766,14.40597857,6.818288518,11.30922632,4.915672339,6.001156935,4.134450407,4.587906217,6.622988051,1.561935379,4.34721268,4.960324981,4.334906797,3.805525899,5.501414839,4.273188529,8.648752124,7.797092742,9.525695442,6.199992538,8.341018397,6.486260832,7.613735318,8.547776066,8.893320631,6.127209157,8.138588084,6.625943714,10.93018585,8.549773165,8.984402441,7.017224549,4.321356891,8.78306733,4.244433576,4.83629056,5.79172514,7.069707917,8.848814872,7.897729767,15.46029889,12.4693187,9.313560355,16.16380673,14.37676426,14.05051507,19.81487897,14.04067416,17.15917176,14.12382616,13.21749681,14.54901372,32.38339741,13.35979454,15.22913059,14.16569432,8.611403978,4.190924464,20.01963773,25.51990619,20.04439407,17.31309791,6.012615427,7.311611136,19.39990795,21.38718753,13.06626753,19.35277592,11.02968492,18.53346772,19.7230958,16.61366884,19.83976704,12.07918552,21.46989511,14.75152523,13.87917779,15.95250101,15.24759599,17.00391414,11.72950196,13.41878389,15.33145664,14.89603541,15.68347477,15.6854658,17.2576326,16.11956859,20.76909104,22.85148597,22.09483352,12.17618261,12.71689078,7.177254404,11.51917104,12.24249457,10.69477146,9.283651708,23.99753868,11.19831037,8.640746838,19.51092829,8.451055373,9.140837177,13.9620848,22.94181633,16.03654068,17.29130505,16.63985701,17.06039187,18.06468771,18.14612579,25.33542674,34.96697883,35.66544007,24.79640945,28.497762,18.57217069,31.52012822,33.36542529,27.29136466,18.94724424,29.38967018,23.35629637
Chr8-8880167,LOC_Os08g14770,2.78938735,3.684006262,4.092701404,3.457872533,2.723876239,2.117366529,5.002457787,2.24142903,3.68430182,4.192807901,4.16255454,2.383361735,5.757836753,3.91185212,7.087837165,1.951730569,2.648171546,18.69203951,15.36070208,11.45491938,13.68100922,7.357059212,0.304713776,8.144608943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033735687,0.837726077,0.644219694,0.156662818,0.509389071,0.937082259,0.36161945,0.822419283,0.004050625,0.549962022,0.012351477,0.686576869,0,0,0,0,0,0,0,0,0,0,0,0,0.250552126,0.681047568,0.004503386,0.429055288,0.100577382,0.024164129,0.150666479,0.869066897,0.436064353,0.789597039,0.435953176,0.343806815,0,0,0,0,0,0,0,0,0,0,0,0,0.163533459,0.682037189,0.088446373,0.504685087,0.742101086,0.069876038,0.291482392,0.442522257,0.921684793,0.394910109,0.686769245,0.161913394,0.162724016,0.918492518,0.317971908,0.541372925,1.22696279,0.339832668,0.402557211,1.443681011,0.01943963,0.419028807,0.324297603,0.317599169,0,0,0,0,0,0,0,0,0,0,0,0,0.374927138,0.046341556,0.044417276,0.416133675,0.573194162,1.08465708,0.5911758,0.101020702,0.9644272,1.134837213,0.10012359,0.029987637,8.025356746,6.524978505,4.514045275,5.353979729,5.653677208,7.650061098,3.789286023,8.428514888,9.950925517,6.088922489,6.663483032,3.398926939
Chr8+9099806,LOC_Os08g15050,0,0,0,0,0,0,0,0,0,0,0,0,0.680933373,0.627831977,1.039577579,0.170689485,0.126710533,0.741505997,0.652281039,2.747578445,0.648105132,1.21345775,2.357737989,0.936051794,0,0,0,0,0,0,0,0,0,0,0,0,4.71819837,4.61416846,2.292995624,3.297470172,5.13696735,6.501883699,0.543938704,1.170096572,2.289308262,2.213888835,8.258081987,2.009823107,23.86266173,24.2980239,22.55645748,21.49497617,25.77661013,20.04206042,20.58270418,27.51874162,22.08145771,20.07181967,20.74997813,20.22366645,24.42340063,2.435354493,27.61580234,2.349595247,9.662444516,2.040649617,9.551012352,0.477048875,24.08853694,0.215317336,10.26575306,16.45447718,32.9471903,29.69569866,25.82491478,34.31956479,34.84462898,32.8400664,32.64092405,30.82500374,32.15681154,33.20755406,28.81835968,27.5725751,5.347110533,10.20215238,11.46743366,15.09801959,1.420408882,8.799370779,4.77206182,11.94189251,10.73795864,7.894316465,9.307413394,7.417408012,8.44314094,8.823692788,6.663363484,7.607036727,7.181590912,8.203041958,8.512725627,8.878543456,8.278319154,8.687368172,7.048944374,7.314343806,3.414204581,17.66798547,0.582045459,24.67810154,3.197753573,7.137879459,7.944041598,2.914203731,3.655906521,18.59200664,8.021531275,3.577526002,0,0,0,0,0,0,0,0,0,0,0,0,0.225175038,2.09134961,2.001821861,0.870287782,0.882865307,1.330060933,0.004987774,1.190899755,0.458939726,0.727140561,1.346619879,0.410681698,1.909241825,2.931002793,0.48826254,1.29253785,1.254560304,0.926948302,1.267901317,1.798336228,2.121735118,2.06220468,1.878118896,1.031761916,0,0,0,0,0,0,0,0,0,0,0,0
Chr8+9099880,LOC_Os08g15050,1.42922448,0.164998686,2.426643936,3.637945898,1.428639444,0.677862835,2.103760996,1.176582599,1.561591754,0.89558366,1.459279398,0.392997566,0,0,0,0,0,0,0,0,0,0,0,0,2.137413299,0.911321116,1.474556203,1.308180698,0.396805682,0.933278322,1.443774589,1.643936217,0.351022743,0.993355599,1.18541429,0.038300626,47.1930556,46.29490745,47.10753547,45.86674912,44.35143593,45.51703499,64.24175417,53.47491367,41.12286622,38.92823998,48.5132378,52.6492935,536.0096622,550.7276896,521.8489826,535.1476182,554.2808939,544.0685274,567.57134,570.7967904,545.8891041,520.2951189,522.3450467,528.2238115,100.3213893,113.3960228,118.0608957,91.32906137,110.0016253,97.26659867,98.13468719,108.9123505,107.970203,98.27953275,105.2332991,97.79058679,365.9961608,347.8571376,337.0084125,295.54159,294.5149051,378.7559777,286.6447386,328.4188502,314.8400345,369.3190482,286.2650078,285.6855918,95.11499109,108.5658384,116.9274399,102.9669896,102.0949133,96.68091084,134.5401314,109.6287876,129.4789368,128.572008,109.0185694,112.483832,147.6401091,100.1501541,120.857437,149.0405344,158.0481174,117.4815271,101.9341476,109.4811204,121.3581074,106.698569,149.1829065,121.5989205,278.7224008,277.2758272,279.8121238,278.0465938,281.5234821,279.6029033,280.7236473,280.5659331,278.1449198,277.93531,275.1594681,279.8138309,11.80816263,8.268899437,16.13807884,21.18152611,13.67918033,9.125279988,26.00005345,14.01941263,13.47895234,11.96321358,23.25443541,12.80510142,110.9734459,148.6987753,196.6615653,174.7895576,113.8308742,57.7534035,107.335299,65.47592642,88.29681594,73.39250586,107.7927105,106.1831999,18.19294879,17.95258042,16.68380545,17.0055375,15.79577951,16.00869942,15.44046369,18.41690819,15.04710823,19.0914401,18.0947389,18.52198704,0,0,0,0,0,0,0,0,0,0,0,0
Chr8+9428474,LOC_Os08g15500,0.109317481,1.964922432,2.885967598,1.416178164,0.053127585,0.770243213,0.075486288,2.148583677,1.721003811,0.657885924,0.13882096,0.733744337,0,0,0,0,0,0,0,0,0,0,0,0,4.96914467,2.954062623,5.782360972,4.952510343,1.985433242,2.731808577,20.65238282,4.560419278,4.518152304,3.466403863,7.090404815,1.018678401,7.846568022,5.144558771,2.269763063,11.04767128,9.113645174,12.79850353,8.841273489,8.458858748,8.093450491,2.219736077,15.87236015,9.771457244,5.132735144,6.880247762,1.447043655,4.681482872,0.363570788,4.797263388,5.739432884,2.722631311,4.305233052,5.736356042,3.377352734,1.512715796,1.275210314,1.8210055,0.022754769,2.31453756,0.613615984,0.750920635,1.655688652,0.545428303,1.08795834,1.119742706,1.947470655,1.271869919,1.97225611,1.752186433,2.79645592,1.876036863,1.106029282,1.674408821,2.317144504,0.973086877,1.532945756,0.930281395,1.28758112,1.201334497,0.006461266,2.863561652,2.604034698,2.310642724,1.8650229,1.489471479,2.924034116,2.312146053,3.022615116,2.367668113,0.530018805,0.126834094,0.76188177,0.964976968,2.557074822,1.736143988,1.984747037,3.30568542,4.470256284,1.67315512,3.882805974,2.486856243,4.656657892,3.028579335,0.801921578,3.058560805,0.279015232,0.181466944,0.38182048,1.061176236,0.225242029,0.836729956,1.444303164,0.079900816,0.181324802,0.99457901,0.360183938,0.405104658,0.209617608,0.547431111,0.004627563,0.989205292,0.128139721,0.251995796,0.414242151,0.678816418,0.902540676,0.402072722,0.27841824,2.045312327,2.053286067,1.379276737,2.071832261,1.107916576,0.023419232,0.493913139,1.249465721,0.166113088,1.491085734,1.432421091,0.934250134,0.43133708,1.974371216,0.738083736,0.555589939,0.649588937,0.323649051,0.187265116,1.524244213,0.640878699,0.672193753,1.628587401,0,0,0,0,0,0,0,0,0,0,0,0
Chr8+9428293,LOC_Os08g15500,39.8855617,42.65349266,31.43975437,31.07924704,21.18263792,36.50021553,24.68263488,20.30034297,34.56810705,12.48284885,21.67940368,32.68013479,25.25335313,57.0015509,15.1510754,35.72793996,19.98985873,31.68055069,17.84418472,14.95709108,32.46847735,20.41104178,17.45858368,58.32322193,16.90446086,6.679003319,11.3158818,10.34316799,11.04599652,5.696263864,24.10475045,11.09355193,13.30808506,9.865433924,7.624261687,12.65019446,159.5529647,152.7373608,157.4891744,152.1846949,156.809979,158.4387134,159.4014201,150.8509522,149.4935932,152.1648692,158.293914,139.0199695,91.46780263,62.05433445,79.41106261,75.09185392,69.47649377,87.15578993,64.61085698,71.59015636,75.69798678,70.77775943,82.63995553,79.56530457,67.77567683,62.32713087,70.2839103,63.61309508,73.65585465,67.4746913,59.40400148,68.67785882,76.93797406,72.12448409,58.76418272,56.49256802,30.86968183,29.70157321,30.50059205,30.0226728,29.08155312,28.76533498,29.78653016,29.94432615,28.9973719,29.44688361,29.45998423,29.46632201,21.47596527,20.7659992,22.34948605,22.78515571,22.45303886,22.02277133,21.59329925,22.74130315,21.68150393,22.60350161,23.04731625,23.52161104,9.369193196,6.941639598,7.51990477,10.04734119,10.52541673,10.6506704,13.74926712,11.024346,5.694361547,10.32483543,14.88035118,12.40143712,42.65318512,33.66217959,52.85562504,41.54458156,31.68102939,43.1032636,27.16099213,39.75207679,36.56624906,37.57488506,36.62095787,41.37788125,73.02388542,70.75789137,55.42448099,46.68502919,59.77606443,42.06163107,59.06722017,38.69932181,40.86469379,45.43109597,34.28203858,70.88837955,17.36330186,19.54941601,54.17966217,58.81059083,55.42564153,21.90185605,55.21285614,47.30677312,26.75901815,10.82623371,85.3775309,52.01427605,23.09184394,16.48452545,20.36003076,16.36125309,24.13524765,33.02101127,18.60603683,25.03659919,37.48773174,26.06069306,15.32914509,23.37528015,19.82639762,34.41123092,22.82094412,31.09244654,26.86247922,27.76004286,21.87655203,9.188588652,46.98460451,33.36599594,31.0249963,24.32486733
Chr8+9780868,LOC_Os08g16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.618052077,3.402430348,4.143385079,3.925405394,2.915153663,2.029650454,5.919384345,6.958043459,5.502341128,3.149426606,2.520221132,5.796035016,1.020204372,1.388418795,0.79607723,0.893528685,0.331423144,0.178058908,2.137589333,0.6654896,0.168927855,0.188172543,1.231090542,0.339837534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114032199,1.433572215,0.594162908,0.455451652,0.729652586,1.359856883,0.156886255,0.706597208,1.281454821,1.795669226,0.957722343,0.220581988,5.361676395,8.649014589,0.545061114,0.466683224,0.548589419,6.541921851,4.310741422,4.898870878,3.304027415,1.297130768,2.940510098,3.655994187,0.082330178,0.221985227,0.026152267,0.181626229,1.029207021,0.208600625,0.141528803,0.42661281,0.365124856,1.052603556,0.853178098,1.231016614,0.762985633,0.07561656,1.236531834,1.004622126,0.555700039,0.344838997,0.051797397,0.03033252,0.970218693,0.390569898,1.249867153,0.412613648,0,0,0,0,0,0,0,0,0,0,0,0,5.78612591,2.641669341,7.486154321,3.984557057,7.799604409,0.503969963,2.212434361,4.134766325,2.348371522,5.301197572,6.196594846,4.321374352,0,0,0,0,0,0,0,0,0,0,0,0
